County,Cases,Deaths
Albany,0,0
Albany,2007,0
Allegany,53,0
Bronx,46396,0
Broome,644,0
Cattaraugus,101,0
Cayuga,103,0
Chautauqua,106,0
Chemung,138,0
Chenango,138,0
Clinton,98,0
Columbia,428,0
Cortland,42,0
Delaware,88,0
Dutchess,4035,0
Erie,6717,0
Essex,40,0
Franklin,24,0
Fulton,231,0
Genesee,212,0
Greene,249,0
Hamilton,5,0
Herkimer,127,0
Jefferson,80,0
Kings,57733,0
Lewis,20,0
Livingston,121,0
Madison,333,0
Monroe,3320,0
Montgomery,103,0
Nassau,41114,0
New York,27452,0
Niagara,1143,0
Oneida,1237,0
Onondaga,2474,0
Ontario,230,0
Orange,10558,0
Orleans,260,0
Oswego,120,0
Otsego,78,0
Putnam,1282,0
Queens,63573,0
Rensselaer,510,0
Richmond,13800,0
Rockland,13396,0
Saratoga,514,0
Schenectady,721,0
Schoharie,54,0
Schuyler,12,0
Seneca,63,0
St. Lawrence,214,0
Steuben,254,0
Suffolk,40559,0
Sullivan,1428,0
Tioga,137,0
Tompkins,172,0
Ulster,1734,0
Warren,257,0
Washington,242,0
Wayne,129,0
Westchester,34175,0
Wyoming,91,0
Yates,39,0
Total,381714,0
