County,Cases,Deaths
Albany,0,0
Albany,1770,0
Allegany,44,0
Bronx,43921,0
Broome,485,0
Cattaraugus,78,0
Cayuga,76,0
Chautauqua,72,0
Chemung,136,0
Chenango,118,0
Clinton,95,0
Columbia,359,0
Cortland,38,0
Delaware,74,0
Dutchess,3793,0
Erie,5552,0
Essex,36,0
Franklin,20,0
Fulton,193,0
Genesee,191,0
Greene,217,0
Hamilton,5,0
Herkimer,100,0
Jefferson,72,0
Kings,53902,0
Lewis,19,0
Livingston,114,0
Madison,301,0
Monroe,2661,0
Montgomery,77,0
Nassau,39726,0
New York,25806,0
Niagara,927,0
Oneida,864,0
Onondaga,1904,0
Ontario,182,0
Orange,10197,0
Orleans,196,0
Oswego,99,0
Otsego,68,0
Putnam,1200,0
Queens,60422,0
Rensselaer,463,0
Richmond,13215,0
Rockland,12934,0
Saratoga,452,0
Schenectady,648,0
Schoharie,49,0
Schuyler,11,0
Seneca,54,0
St. Lawrence,196,0
Steuben,240,0
Suffolk,38802,0
Sullivan,1297,0
Tioga,121,0
Tompkins,149,0
Ulster,1606,0
Warren,249,0
Washington,225,0
Wayne,107,0
Westchester,32881,0
Wyoming,80,0
Yates,37,0
Total,359926,0
