County,Cases,Deaths
Albany,0,0
Albany,319,0
Allegany,17,0
Bronx,14327,0
Broome,76,0
Cattaraugus,12,0
Cayuga,11,0
Chautauqua,15,0
Chemung,47,0
Chenango,46,0
Clinton,36,0
Columbia,59,0
Cortland,13,0
Delaware,29,0
Dutchess,1189,0
Erie,1023,0
Essex,7,0
Franklin,10,0
Fulton,11,0
Genesee,23,0
Greene,24,0
Hamilton,2,0
Herkimer,25,0
Jefferson,33,0
Kings,19702,0
Lewis,6,0
Livingston,22,0
Madison,82,0
Monroe,574,0
Montgomery,15,0
Nassau,15616,0
New York,10440,0
Niagara,120,0
Oneida,100,0
Onondaga,271,0
Ontario,32,0
Orange,3397,0
Orleans,13,0
Oswego,29,0
Otsego,34,0
Putnam,345,0
Queens,23133,0
Rensselaer,62,0
Richmond,4579,0
Rockland,5703,0
Saratoga,153,0
Schenectady,138,0
Schoharie,11,0
Schuyler,4,0
Seneca,9,0
St. Lawrence,59,0
Steuben,75,0
Suffolk,13487,0
Sullivan,253,0
Tioga,8,0
Tompkins,94,0
Ulster,372,0
Warren,26,0
Washington,19,0
Wayne,34,0
Westchester,14294,0
Wyoming,23,0
Yates,1,0
Total,130689,0
