County,Cases,Deaths
Albany,0,0
Albany,1682,0
Allegany,44,0
Bronx,43418,0
Broome,436,0
Cattaraugus,70,0
Cayuga,68,0
Chautauqua,50,0
Chemung,134,0
Chenango,118,0
Clinton,94,0
Columbia,350,0
Cortland,36,0
Delaware,69,0
Dutchess,3724,0
Erie,5131,0
Essex,34,0
Franklin,18,0
Fulton,184,0
Genesee,184,0
Greene,215,0
Hamilton,5,0
Herkimer,93,0
Jefferson,71,0
Kings,52889,0
Lewis,18,0
Livingston,111,0
Madison,292,0
Monroe,2465,0
Montgomery,75,0
Nassau,39368,0
New York,25391,0
Niagara,858,0
Oneida,802,0
Onondaga,1718,0
Ontario,170,0
Orange,10043,0
Orleans,171,0
Oswego,90,0
Otsego,67,0
Putnam,1168,0
Queens,59752,0
Rensselaer,453,0
Richmond,13100,0
Rockland,12831,0
Saratoga,438,0
Schenectady,633,0
Schoharie,48,0
Schuyler,10,0
Seneca,52,0
St. Lawrence,195,0
Steuben,237,0
Suffolk,38411,0
Sullivan,1267,0
Tioga,114,0
Tompkins,145,0
Ulster,1571,0
Warren,235,0
Washington,221,0
Wayne,103,0
Westchester,32517,0
Wyoming,79,0
Yates,34,0
Total,354370,0
