County,Cases,Deaths
Albany,0,0
Albany,1996,0
Allegany,53,0
Bronx,46316,0
Broome,641,0
Cattaraugus,98,0
Cayuga,102,0
Chautauqua,106,0
Chemung,138,0
Chenango,137,0
Clinton,98,0
Columbia,424,0
Cortland,42,0
Delaware,88,0
Dutchess,4027,0
Erie,6659,0
Essex,40,0
Franklin,23,0
Fulton,230,0
Genesee,212,0
Greene,249,0
Hamilton,5,0
Herkimer,125,0
Jefferson,79,0
Kings,57605,0
Lewis,20,0
Livingston,121,0
Madison,333,0
Monroe,3293,0
Montgomery,101,0
Nassau,41060,0
New York,27384,0
Niagara,1136,0
Oneida,1216,0
Onondaga,2454,0
Ontario,229,0
Orange,10550,0
Orleans,260,0
Oswego,119,0
Otsego,78,0
Putnam,1282,0
Queens,63432,0
Rensselaer,508,0
Richmond,13780,0
Rockland,13385,0
Saratoga,513,0
Schenectady,717,0
Schoharie,54,0
Schuyler,12,0
Seneca,62,0
St. Lawrence,212,0
Steuben,254,0
Suffolk,40512,0
Sullivan,1426,0
Tioga,135,0
Tompkins,171,0
Ulster,1729,0
Warren,257,0
Washington,241,0
Wayne,127,0
Westchester,34106,0
Wyoming,91,0
Yates,39,0
Total,380892,0
