USPS,GEOID,ANSICODE,NAME,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,INTPTLAT,INTPTLONG,ROTATE,NOTES
IN,18129,450383,Posey,1060259608,25787556,409.369,9.957,38.027614,-87.86865300000001,0,0
IN,18131,446852,Pulaski,1123212810,2224813,433.675,0.8590000000000001,41.045272,-86.692538,0,0
IN,18133,450384,Putnam,1244585894,5585892,480.537,2.157,39.665548,-86.853373,0,0
IN,18135,446853,Randolph,1171656774,2420288,452.379,0.934,40.164079,-85.00579,0,0
IN,18137,450385,Ripley,1156231106,4243112,446.423,1.6380000000000001,39.100226,-85.260494,0,0
IN,18139,446854,Rush,1057035401,872270,408.124,0.337,39.622378999999995,-85.46644599999999,0,0
IN,18143,450386,Scott,493136550,6078495,190.40099999999998,2.347,38.679431,-85.751898,0,0
IN,18145,450387,Shelby,1064843786,4190385,411.139,1.618,39.524135,-85.792174,0,0
IN,18147,450388,Spencer,1027623726,12065860,396.76800000000003,4.659,38.009696999999996,-87.010375,0,0
IN,18141,452855,St. Joseph,1185940302,9042850,457.894,3.491,41.617723,-86.288048,0,0
IN,18149,450389,Starke,800679810,7929143,309.144,3.0610000000000004,41.284478,-86.644636,0,0
IN,18151,450390,Steuben,799729298,35454787,308.777,13.689,41.643467,-85.00240500000001,0,0
IN,18153,450391,Sullivan,1158170859,17983718,447.17199999999997,6.944,39.089225,-87.41584300000001,0,0
IN,18155,450392,Switzerland,571525793,7177694,220.667,2.7710000000000004,38.825854,-85.02968100000001,0,0
IN,18157,450393,Tippecanoe,1292163432,11230872,498.907,4.336,40.389133,-86.89355400000001,0,0
IN,18159,450394,Tipton,674797609,68028,260.541,0.026000000000000002,40.310229,-86.056207,0,0
IN,18161,450395,Union,417480644,10326434,161.19,3.987,39.623111,-84.925152,0,0
IN,18163,450396,Vanderburgh,605216607,7666148,233.675,2.96,38.020070000000004,-87.586166,0,0
IN,18165,450397,Vermillion,665275343,7895064,256.86400000000003,3.048,39.854045,-87.462071,0,0
IN,18167,450398,Vigo,1045190744,17870822,403.55,6.9,39.429142999999996,-87.390375,0,0
IN,18169,450399,Wabash,1068468089,21854115,412.538,8.437999999999999,40.843747,-85.795192,0,0
IN,18171,450400,Warren,944543945,4442743,364.69,1.715,40.352658,-87.375847,0,0
IN,18173,450335,Warrick,996664711,16155579,384.814,6.2379999999999995,38.097728000000004,-87.272049,0,0
IN,18175,451665,Washington,1330454436,7530005,513.691,2.907,38.600613,-86.10475100000001,0,0
IN,18177,450336,Wayne,1040539262,6701983,401.754,2.588,39.863091,-85.00673499999999,0,0
IN,18179,450337,Wells,953341278,5596377,368.087,2.161,40.735273,-85.212974,0,0
IN,18181,450338,White,1308306951,9166124,505.14,3.5389999999999997,40.75095,-86.864293,0,0
IN,18183,450369,Whitley,869152583,6041913,335.582,2.333,41.136426,-85.501892,0,0
