County,Cases,Deaths
Adams,8,0
Allen,166,13
Ashland,28,0
Ashtabula,75,5
Athens,5,1
Auglaize,45,3
Belmont,92,6
Brown,18,1
Butler,246,4
Carroll,27,0
Champaign,20,1
Clark,72,1
Clermont,109,3
Clinton,30,0
Columbiana,242,19
Coshocton,25,0
Crawford,51,0
Cuyahoga,1907,75
Darke,82,10
Defiance,23,0
Delaware,206,3
Erie,93,3
Fairfield,143,2
Fayette,15,0
Franklin,1868,48
Fulton,21,0
Gallia,10,1
Geauga,132,9
Greene,82,4
Guernsey,18,0
Hamilton,982,53
Hancock,49,1
Hardin,24,0
Harrison,3,0
Henry,11,0
Highland,18,0
Hocking,15,0
Holmes,11,1
Huron,46,1
Jackson,11,0
Jefferson,37,0
Knox,19,1
Lake,180,7
Lawrence,25,0
Licking,139,5
Logan,25,0
Lorain,396,20
Lucas,1308,79
Madison,45,3
Mahoning,757,73
Marion,2157,1
Medina,177,11
Meigs,3,0
Mercer,45,1
Miami,168,25
Monroe,3,0
Montgomery,381,10
Morgan,6,0
Morrow,28,0
Muskingum,28,0
Noble,9,0
Ottawa,47,0
Paulding,16,0
Perry,17,0
Pickaway,1696,6
Pike,4,0
Portage,222,34
Preble,33,1
Putnam,59,1
Richland,86,2
Ross,51,0
Sandusky,25,2
Scioto,14,0
Seneca,20,1
Shelby,39,0
Stark,346,30
Summit,580,39
Trumbull,324,23
Tuscarawas,61,0
Union,39,0
Van Wert,9,0
Vinton,2,0
Warren,191,9
Washington,85,8
Wayne,130,15
Williams,35,1
Wood,152,11
Wyandot,36,2
Total,17284,689
