County,Cases,Deaths
Adams,4,0
Allen,42,0
Ashland,7,0
Ashtabula,7,0
Athens,5,0
Auglaize,13,0
Belmont,12,0
Brown,3,0
Butler,88,0
Carroll,8,0
Champaign,11,0
Clark,22,0
Clermont,42,0
Clinton,7,0
Columbiana,27,0
Coshocton,11,0
Crawford,15,0
Cuyahoga,667,2
Darke,13,0
Defiance,9,0
Delaware,117,1
Erie,33,1
Fairfield,43,0
Fayette,3,0
Franklin,552,4
Fulton,3,0
Gallia,3,1
Geauga,32,0
Greene,47,0
Guernsey,1,0
Hamilton,277,1
Hancock,23,0
Hardin,2,0
Henry,3,0
Highland,2,0
Hocking,1,0
Holmes,4,0
Huron,13,0
Jackson,4,0
Jefferson,4,0
Knox,6,0
Lake,71,0
Lawrence,3,0
Licking,45,0
Logan,10,0
Lorain,102,0
Lucas,255,2
Madison,13,0
Mahoning,227,2
Marion,12,0
Medina,76,0
Meigs,2,0
Mercer,9,0
Miami,100,3
Monroe,1,0
Montgomery,171,1
Morgan,2,0
Morrow,2,0
Muskingum,11,0
Noble,3,0
Ottawa,7,0
Paulding,2,0
Perry,3,0
Pickaway,20,0
Pike,1,0
Portage,38,0
Preble,10,0
Putnam,6,0
Richland,20,0
Ross,6,0
Sandusky,6,0
Scioto,4,0
Seneca,7,0
Shelby,13,0
Stark,69,2
Summit,187,3
Trumbull,69,0
Tuscarawas,24,0
Union,23,0
Van Wert,5,0
Warren,107,0
Washington,11,0
Wayne,21,0
Williams,9,0
Wood,39,0
Wyandot,10,0
Total,4018,23
