County,Cases,Deaths
Adams,3,0
Allen,12,0
Ashland,1,0
Ashtabula,1,0
Auglaize,3,0
Butler,5,0
Carroll,2,0
Champaign,2,0
Clark,6,0
Clermont,6,0
Clinton,1,0
Columbiana,2,0
Coshocton,1,0
Crawford,2,0
Cuyahoga,11,0
Darke,1,0
Defiance,2,0
Delaware,14,0
Erie,15,0
Fairfield,4,0
Fayette,1,0
Franklin,22,0
Geauga,2,0
Greene,8,0
Guernsey,1,0
Hamilton,13,0
Hancock,2,0
Hardin,1,0
Hocking,1,0
Holmes,3,0
Huron,5,0
Jackson,3,0
Jefferson,1,0
Lake,6,0
Lawrence,1,0
Licking,5,0
Logan,2,0
Lorain,4,0
Lucas,13,0
Madison,1,0
Mahoning,6,0
Marion,1,0
Medina,15,0
Meigs,1,0
Mercer,1,0
Miami,7,0
Montgomery,25,0
Muskingum,5,0
Noble,2,0
Ottawa,1,0
Perry,1,0
Portage,2,0
Preble,3,0
Putnam,4,0
Richland,7,0
Scioto,4,0
Seneca,1,0
Shelby,2,0
Stark,5,0
Summit,23,0
Trumbull,6,0
Tuscarawas,7,0
Union,8,0
Van Wert,3,0
Warren,14,0
Washington,3,0
Williams,2,0
Wood,4,0
Wyandot,2,0
Total,354,0
