County,Cases,Deaths
Adams,10,0
Allen,237,30
Ashland,45,0
Ashtabula,210,24
Athens,9,1
Auglaize,71,3
Belmont,231,7
Brown,26,1
Butler,587,14
Carroll,38,2
Champaign,34,1
Clark,165,2
Clermont,163,3
Clinton,37,1
Columbiana,391,36
Coshocton,31,0
Crawford,91,1
Cuyahoga,3022,142
Darke,111,14
Defiance,33,2
Delaware,291,4
Erie,136,3
Fairfield,211,2
Fayette,26,0
Franklin,4066,131
Fulton,33,0
Gallia,10,1
Geauga,211,22
Greene,97,5
Guernsey,31,0
Hamilton,1956,105
Hancock,67,1
Hardin,32,0
Harrison,7,0
Henry,17,0
Highland,23,1
Hocking,32,1
Holmes,14,1
Huron,71,1
Jackson,18,0
Jefferson,53,2
Knox,36,1
Lake,232,8
Lawrence,30,0
Licking,206,8
Logan,39,0
Lorain,587,47
Lucas,2048,186
Madison,91,4
Mahoning,1198,133
Marion,2378,14
Medina,230,17
Meigs,4,0
Mercer,139,1
Miami,328,28
Monroe,10,0
Montgomery,532,10
Morgan,8,0
Morrow,92,1
Muskingum,51,0
Noble,11,0
Ottawa,59,2
Paulding,18,0
Perry,24,1
Pickaway,1864,28
Pike,11,0
Portage,303,50
Preble,35,1
Putnam,92,12
Richland,127,2
Ross,84,1
Sandusky,56,7
Scioto,25,0
Seneca,22,1
Shelby,44,1
Stark,594,69
Summit,1075,138
Trumbull,445,37
Tuscarawas,237,1
Union,51,0
Van Wert,10,0
Vinton,19,0
Warren,301,13
Washington,125,17
Wayne,224,42
Williams,51,1
Wood,280,32
Wyandot,41,2
Total,27411,1480
