County,Cases,Deaths
Adams,6,0
Allen,116,2
Ashland,23,0
Ashtabula,31,2
Athens,5,1
Auglaize,32,1
Belmont,51,1
Brown,13,1
Butler,173,2
Carroll,19,0
Champaign,18,1
Clark,54,1
Clermont,92,2
Clinton,25,0
Columbiana,144,7
Coshocton,22,0
Crawford,29,0
Cuyahoga,1455,30
Darke,70,7
Defiance,19,0
Delaware,179,3
Erie,58,1
Fairfield,111,0
Fayette,14,0
Franklin,1231,21
Fulton,11,0
Gallia,9,1
Geauga,73,0
Greene,73,1
Guernsey,14,0
Hamilton,685,27
Hancock,40,1
Hardin,14,0
Harrison,3,0
Henry,8,0
Highland,10,0
Hocking,5,0
Holmes,8,0
Huron,30,1
Jackson,9,0
Jefferson,22,0
Knox,16,1
Lake,151,6
Lawrence,22,0
Licking,118,4
Logan,20,0
Lorain,228,6
Lucas,825,30
Madison,32,2
Mahoning,530,37
Marion,77,0
Medina,145,7
Meigs,3,0
Mercer,34,1
Miami,157,18
Monroe,2,0
Montgomery,328,6
Morgan,6,0
Morrow,16,0
Muskingum,21,0
Noble,8,0
Ottawa,20,0
Paulding,11,0
Perry,15,0
Pickaway,125,0
Pike,2,0
Portage,169,17
Preble,28,1
Putnam,13,0
Richland,61,1
Ross,29,0
Sandusky,15,1
Scioto,8,0
Seneca,18,1
Shelby,35,0
Stark,221,11
Summit,375,18
Trumbull,225,11
Tuscarawas,45,0
Union,34,0
Van Wert,7,0
Vinton,1,0
Warren,146,2
Washington,56,1
Wayne,76,7
Williams,17,0
Wood,103,3
Wyandot,24,1
Total,9622,307
