County,Cases,Deaths
Adams,14,1
Allen,271,31
Ashland,48,0
Ashtabula,318,35
Athens,21,1
Auglaize,98,3
Belmont,408,14
Brown,41,1
Butler,931,30
Carroll,43,3
Champaign,39,1
Clark,319,6
Clermont,230,5
Clinton,51,1
Columbiana,711,51
Coshocton,51,0
Crawford,123,3
Cuyahoga,4418,228
Darke,178,19
Defiance,40,2
Delaware,391,13
Erie,345,9
Fairfield,277,4
Fayette,40,0
Franklin,5784,265
Fulton,40,0
Gallia,13,1
Geauga,291,32
Greene,119,5
Guernsey,47,0
Hamilton,2722,149
Hancock,86,1
Hardin,46,0
Harrison,10,0
Henry,22,0
Highland,35,1
Hocking,81,3
Holmes,43,2
Huron,110,1
Jackson,20,0
Jefferson,67,2
Knox,49,1
Lake,319,13
Lawrence,32,0
Licking,268,10
Logan,53,0
Lorain,694,59
Lucas,2408,256
Madison,158,7
Mahoning,1435,200
Marion,2631,22
Medina,342,20
Meigs,7,0
Mercer,252,4
Miami,374,30
Monroe,78,12
Montgomery,717,12
Morgan,9,0
Morrow,109,1
Muskingum,73,0
Noble,13,0
Ottawa,111,11
Paulding,23,0
Perry,27,1
Pickaway,2101,40
Pike,16,0
Portage,340,57
Preble,39,1
Putnam,106,13
Richland,206,3
Ross,114,2
Sandusky,86,10
Scioto,32,0
Seneca,35,2
Shelby,53,2
Stark,817,94
Summit,1477,179
Trumbull,587,47
Tuscarawas,358,3
Union,75,0
Van Wert,14,0
Vinton,26,0
Warren,410,20
Washington,129,19
Wayne,313,49
Williams,60,1
Wood,333,49
Wyandot,56,2
Total,36907,2175
