County,Cases,Deaths
Adams,8,0
Allen,200,20
Ashland,33,0
Ashtabula,130,13
Athens,5,1
Auglaize,52,3
Belmont,136,7
Brown,20,1
Butler,352,6
Carroll,32,2
Champaign,29,1
Clark,117,2
Clermont,128,3
Clinton,33,0
Columbiana,299,25
Coshocton,26,0
Crawford,63,0
Cuyahoga,2299,110
Darke,94,14
Defiance,28,1
Delaware,231,4
Erie,107,3
Fairfield,170,2
Fayette,19,0
Franklin,2530,78
Fulton,24,0
Gallia,10,1
Geauga,167,14
Greene,88,5
Guernsey,26,0
Hamilton,1398,79
Hancock,58,1
Hardin,27,0
Harrison,5,0
Henry,12,0
Highland,22,0
Hocking,24,1
Holmes,13,1
Huron,57,1
Jackson,11,0
Jefferson,46,1
Knox,25,1
Lake,197,7
Lawrence,27,0
Licking,163,6
Logan,30,0
Lorain,499,33
Lucas,1626,120
Madison,67,4
Mahoning,940,95
Marion,2193,6
Medina,205,14
Meigs,3,0
Mercer,66,1
Miami,178,28
Monroe,3,0
Montgomery,425,10
Morgan,7,0
Morrow,49,1
Muskingum,37,0
Noble,10,0
Ottawa,51,0
Paulding,16,0
Perry,22,0
Pickaway,1730,13
Pike,7,0
Portage,261,40
Preble,34,1
Putnam,81,5
Richland,97,2
Ross,63,1
Sandusky,34,4
Scioto,20,0
Seneca,22,1
Shelby,41,1
Stark,436,50
Summit,788,67
Trumbull,372,28
Tuscarawas,97,0
Union,43,0
Van Wert,10,0
Vinton,11,0
Warren,247,11
Washington,109,12
Wayne,175,26
Williams,45,1
Wood,208,19
Wyandot,38,2
Total,20937,1010
