County,Cases,Deaths
Adams,11,0
Allen,240,30
Ashland,46,0
Ashtabula,212,24
Athens,9,1
Auglaize,74,3
Belmont,269,7
Brown,29,1
Butler,632,15
Carroll,38,3
Champaign,34,1
Clark,179,3
Clermont,173,3
Clinton,39,1
Columbiana,402,39
Coshocton,34,0
Crawford,98,1
Cuyahoga,3157,151
Darke,120,14
Defiance,34,2
Delaware,304,5
Erie,143,3
Fairfield,217,3
Fayette,27,0
Franklin,4296,146
Fulton,35,0
Gallia,10,1
Geauga,216,23
Greene,99,5
Guernsey,33,0
Hamilton,2048,112
Hancock,67,1
Hardin,33,0
Harrison,7,0
Henry,18,0
Highland,23,1
Hocking,34,1
Holmes,16,1
Huron,74,1
Jackson,19,0
Jefferson,57,2
Knox,36,1
Lake,242,8
Lawrence,31,0
Licking,216,8
Logan,39,0
Lorain,598,51
Lucas,2104,194
Madison,99,4
Mahoning,1238,139
Marion,2413,15
Medina,236,17
Meigs,4,0
Mercer,151,1
Miami,340,29
Monroe,25,0
Montgomery,561,10
Morgan,8,0
Morrow,94,1
Muskingum,54,0
Noble,11,0
Ottawa,63,2
Paulding,18,0
Perry,24,1
Pickaway,2008,30
Pike,12,0
Portage,305,51
Preble,35,1
Putnam,94,12
Richland,150,2
Ross,91,1
Sandusky,58,7
Scioto,28,0
Seneca,22,1
Shelby,46,1
Stark,623,71
Summit,1114,148
Trumbull,472,37
Tuscarawas,250,1
Union,53,0
Van Wert,10,0
Vinton,20,0
Warren,333,13
Washington,125,17
Wayne,232,46
Williams,51,1
Wood,286,35
Wyandot,42,2
Total,28671,1562
