County,Cases,Deaths
Adams,6,0
Allen,69,0
Ashland,12,0
Ashtabula,11,0
Athens,5,1
Auglaize,20,0
Belmont,18,0
Brown,6,1
Butler,116,1
Carroll,11,0
Champaign,13,0
Clark,32,1
Clermont,63,1
Clinton,14,0
Columbiana,55,3
Coshocton,15,0
Crawford,17,0
Cuyahoga,997,8
Darke,42,2
Defiance,11,0
Delaware,143,2
Erie,42,1
Fairfield,70,0
Fayette,4,0
Franklin,803,7
Fulton,6,0
Gallia,4,1
Geauga,44,0
Greene,55,1
Guernsey,4,0
Hamilton,423,5
Hancock,27,0
Hardin,2,0
Harrison,1,0
Henry,3,0
Highland,3,0
Hocking,2,0
Holmes,6,0
Huron,17,1
Jackson,4,0
Jefferson,14,0
Knox,8,0
Lake,103,2
Lawrence,10,0
Licking,71,1
Logan,14,0
Lorain,129,2
Lucas,438,5
Madison,23,0
Mahoning,355,13
Marion,25,0
Medina,104,1
Meigs,2,0
Mercer,16,0
Miami,133,10
Monroe,2,0
Montgomery,248,2
Morgan,2,0
Morrow,8,0
Muskingum,15,0
Noble,3,0
Ottawa,10,0
Paulding,4,0
Perry,7,0
Pickaway,29,0
Pike,1,0
Portage,86,1
Preble,14,0
Putnam,6,0
Richland,30,0
Ross,13,0
Sandusky,7,0
Scioto,4,0
Seneca,13,1
Shelby,19,0
Stark,118,3
Summit,260,10
Trumbull,131,4
Tuscarawas,36,0
Union,25,0
Van Wert,6,0
Warren,123,0
Washington,16,0
Wayne,38,0
Williams,9,0
Wood,66,0
Wyandot,14,0
Total,6004,91
