County,Cases,Deaths
Adams,6,0
Allen,103,1
Ashland,20,0
Ashtabula,24,0
Athens,5,1
Auglaize,31,0
Belmont,40,1
Brown,9,1
Butler,158,2
Carroll,17,0
Champaign,18,0
Clark,44,1
Clermont,86,2
Clinton,19,0
Columbiana,111,7
Coshocton,20,0
Crawford,25,0
Cuyahoga,1326,23
Darke,63,6
Defiance,17,0
Delaware,168,2
Erie,51,1
Fairfield,102,0
Fayette,11,0
Franklin,1122,14
Fulton,8,0
Gallia,6,1
Geauga,60,0
Greene,67,1
Guernsey,9,0
Hamilton,605,20
Hancock,36,0
Hardin,9,0
Harrison,2,0
Henry,5,0
Highland,9,0
Hocking,2,0
Holmes,8,0
Huron,27,1
Jackson,7,0
Jefferson,21,0
Knox,15,1
Lake,139,5
Lawrence,20,0
Licking,105,4
Logan,20,0
Lorain,194,5
Lucas,692,20
Madison,27,2
Mahoning,476,29
Marion,52,0
Medina,138,3
Meigs,2,0
Mercer,29,1
Miami,149,17
Monroe,2,0
Montgomery,312,5
Morgan,4,0
Morrow,12,0
Muskingum,20,0
Noble,7,0
Ottawa,15,0
Paulding,9,0
Perry,15,0
Pickaway,82,0
Pike,2,0
Portage,142,11
Preble,26,0
Putnam,11,0
Richland,50,0
Ross,23,0
Sandusky,14,0
Scioto,7,0
Seneca,14,1
Shelby,30,0
Stark,172,8
Summit,343,16
Trumbull,200,11
Tuscarawas,42,0
Union,33,0
Van Wert,7,0
Warren,142,1
Washington,45,0
Wayne,61,3
Williams,13,0
Wood,88,0
Wyandot,22,0
Total,8500,228
