County,Cases,Deaths
Adams,10,0
Allen,229,30
Ashland,43,0
Ashtabula,199,22
Athens,8,1
Auglaize,67,3
Belmont,210,7
Brown,26,1
Butler,536,9
Carroll,38,2
Champaign,33,1
Clark,155,2
Clermont,160,3
Clinton,37,0
Columbiana,383,34
Coshocton,30,0
Crawford,87,1
Cuyahoga,2867,134
Darke,102,14
Defiance,31,2
Delaware,278,4
Erie,135,3
Fairfield,199,2
Fayette,26,0
Franklin,3751,122
Fulton,32,0
Gallia,10,1
Geauga,194,21
Greene,96,5
Guernsey,29,0
Hamilton,1847,101
Hancock,66,1
Hardin,30,0
Harrison,6,0
Henry,17,0
Highland,22,1
Hocking,28,1
Holmes,13,1
Huron,67,1
Jackson,16,0
Jefferson,51,1
Knox,35,1
Lake,225,8
Lawrence,28,0
Licking,187,8
Logan,36,0
Lorain,575,43
Lucas,1959,175
Madison,82,4
Mahoning,1164,124
Marion,2349,13
Medina,225,16
Meigs,4,0
Mercer,121,1
Miami,201,28
Monroe,8,0
Montgomery,502,10
Morgan,8,0
Morrow,88,1
Muskingum,47,0
Noble,11,0
Ottawa,58,2
Paulding,17,0
Perry,24,1
Pickaway,1855,26
Pike,11,0
Portage,297,47
Preble,35,1
Putnam,91,10
Richland,111,2
Ross,79,1
Sandusky,54,7
Scioto,25,0
Seneca,22,1
Shelby,43,1
Stark,569,65
Summit,1009,132
Trumbull,432,35
Tuscarawas,209,1
Union,49,0
Van Wert,10,0
Vinton,17,0
Warren,294,12
Washington,121,17
Wayne,220,38
Williams,49,1
Wood,270,31
Wyandot,41,2
Total,26031,1396
