County,Cases,Deaths
Dade,146026,2081
Jackson,2036,53
Broward,66826,1013
Hendry,1884,39
Palm Beach,39274,992
Citrus,1799,40
Hillsborough,34368,487
Monroe,1643,13
Orange,33486,351
Highlands,1632,41
Duval,24731,222
Putnam,1611,33
Pinellas,18774,558
Sumter,1558,44
Lee,17451,375
Walton,1491,18
Polk,15506,360
Desoto,1422,20
Collier,10918,154
Nassau,1345,13
Osceola,10373,119
Flagler,1163,14
Escambia,10317,152
Okeechobee,1148,12
Manatee,9843,245
Taylor,1102,5
Volusia,8482,169
Baker,1078,4
Seminole,7492,145
Hardee,1012,8
Pasco,7490,152
Lafayette,1009,2
Marion,7319,115
Washington,933,14
Sarasota,6728,173
Levy,785,6
Brevard,6538,178
Wakulla,781,5
St. Lucie,6283,197
Unknown,776,0
Lake,5650,86
Madison,766,11
Leon,5443,27
Gulf,756,4
Bay,4836,64
Hamilton,635,4
Alachua,4670,29
Dixie,595,4
Santa Rosa,4237,47
Bradford,573,4
St. Johns,3978,47
Holmes,534,4
Martin,3937,104
Calhoun,503,8
Okaloosa,3742,50
Union,489,5
Clay,3484,65
Franklin,472,3
Columbia,3045,26
Jefferson,469,5
Indian River,2661,67
Glades,422,3
Charlotte,2388,101
Liberty,411,7
Suwannee,2259,47
Gilchrist,405,7
Hernando,2255,60
Gadsden,2046,28
Total,576094,9539
