County,Cases,Deaths
Alachua,337,7
Baker,26,3
Bay,85,3
Bradford,49,2
Brevard,367,11
Broward,6322,281
Calhoun,41,1
Charlotte,389,41
Citrus,112,12
Clay,320,25
Collier,1006,37
Columbia,113,2
Desoto,68,7
Dixie,25,0
Duval,1300,35
Escambia,707,20
Flagler,160,4
Franklin,2,0
Gadsden,240,1
Gilchrist,7,0
Glades,10,1
Gulf,1,0
Hamilton,147,0
Hardee,42,0
Hendry,222,12
Hernando,110,5
Highlands,104,8
Hillsborough,1653,55
Holmes,12,0
Indian River,106,9
Jackson,131,0
Jefferson,28,2
Lafayette,6,0
Lake,254,14
Lee,1481,89
Leon,290,6
Levy,25,0
Liberty,199,0
Madison,64,3
Manatee,867,81
Marion,223,5
Martin,371,7
Miami-Dade,15864,566
Monroe,99,3
Nassau,66,1
Okaloosa,178,5
Okeechobee,43,0
Orange,1679,38
Osceola,627,17
Palm Beach,4658,275
Pasco,319,9
Pinellas,1051,68
Polk,746,43
Putnam,134,3
Santa Rosa,185,9
Sarasota,518,58
Seminole,435,12
St. Johns,232,5
St. Lucie,334,27
Sumter,252,16
Suwannee,160,18
Taylor,5,0
Union,25,0
Unknown,79,0
Volusia,605,30
Wakulla,32,1
Walton,81,3
Washington,13,1
Total,46442,1997
