County,Cases,Deaths
Alachua,346,7
Baker,26,3
Bay,87,3
Bradford,50,2
Brevard,376,11
Broward,6514,286
Calhoun,41,2
Charlotte,410,52
Citrus,115,12
Clay,351,25
Collier,1112,41
Columbia,119,2
Desoto,94,7
Dixie,31,1
Duval,1355,37
Escambia,734,24
Flagler,172,4
Franklin,2,0
Gadsden,249,1
Gilchrist,8,0
Glades,19,1
Gulf,1,0
Hamilton,156,0
Hardee,54,0
Hendry,240,12
Hernando,108,5
Highlands,110,8
Hillsborough,1767,64
Holmes,14,0
Indian River,110,9
Jackson,173,0
Jefferson,30,2
Lafayette,6,0
Lake,264,14
Lee,1585,88
Leon,320,6
Levy,27,0
Liberty,199,0
Madison,67,3
Manatee,933,88
Marion,233,5
Martin,472,8
Miami-Dade,16367,602
Monroe,100,3
Nassau,69,1
Okaloosa,184,6
Okeechobee,51,0
Orange,1726,38
Osceola,640,18
Palm Beach,4968,308
Pasco,335,12
Pinellas,1109,73
Polk,822,46
Putnam,136,4
Santa Rosa,198,9
Sarasota,550,67
Seminole,445,12
St. Johns,235,5
St. Lucie,349,28
Sumter,254,17
Suwannee,161,18
Taylor,8,0
Union,28,0
Unknown,82,0
Volusia,630,35
Wakulla,32,1
Walton,97,7
Washington,19,1
Total,48675,2144
