County,Cases,Deaths
Alachua,308,5
Baker,24,3
Bay,76,3
Bradford,48,2
Brevard,328,9
Broward,5780,257
Calhoun,27,0
Charlotte,317,33
Citrus,104,11
Clay,299,19
Collier,734,27
Columbia,102,2
Desoto,47,5
Dixie,13,0
Duval,1134,29
Escambia,634,18
Flagler,147,4
Franklin,2,0
Gadsden,128,0
Gilchrist,6,0
Glades,7,1
Gulf,1,0
Hamilton,8,0
Hardee,36,0
Hendry,136,5
Hernando,98,5
Highlands,96,8
Hillsborough,1400,37
Holmes,10,0
Indian River,100,8
Jackson,72,0
Jefferson,28,2
Lafayette,3,0
Lake,240,14
Lee,1249,65
Leon,252,6
Levy,20,0
Liberty,196,0
Madison,61,3
Manatee,756,74
Marion,210,5
Martin,245,6
Miami-Dade,13841,482
Monroe,89,3
Nassau,60,1
Okaloosa,168,5
Okeechobee,23,0
Orange,1505,35
Osceola,564,12
Palm Beach,3798,237
Pasco,293,9
Pinellas,848,59
Polk,623,19
Putnam,125,0
Santa Rosa,172,0
Sarasota,418,0
Seminole,411,0
St. Johns,222,0
St. Lucie,280,0
Sumter,240,0
Suwannee,145,0
Taylor,3,0
Union,6,0
Unknown,49,0
Volusia,540,0
Wakulla,29,0
Walton,55,0
Washington,12,0
Total,40001,1528
