County,Cases,Deaths
Alachua,372,7
Baker,28,3
Bay,97,3
Bradford,51,2
Brevard,401,12
Broward,6870,307
Calhoun,52,3
Charlotte,438,61
Citrus,119,12
Clay,369,28
Collier,1401,49
Columbia,136,2
Desoto,132,8
Dixie,46,2
Duval,1523,46
Escambia,784,29
Flagler,179,4
Franklin,2,0
Gadsden,268,1
Gilchrist,12,0
Glades,24,1
Gulf,1,0
Hamilton,209,0
Hardee,88,0
Hendry,354,13
Hernando,113,5
Highlands,119,8
Hillsborough,2019,76
Holmes,18,0
Indian River,120,9
Jackson,241,0
Jefferson,29,3
Lafayette,8,0
Lake,280,15
Lee,1802,100
Leon,379,6
Levy,30,0
Liberty,209,0
Madison,69,4
Manatee,1007,95
Marion,241,5
Martin,557,9
Miami-Dade,17396,669
Monroe,107,4
Nassau,74,1
Okaloosa,199,6
Okeechobee,68,0
Orange,1902,40
Osceola,674,19
Palm Beach,5541,327
Pasco,375,13
Pinellas,1218,80
Polk,939,54
Putnam,149,5
Santa Rosa,237,9
Sarasota,611,77
Seminole,474,12
St. Johns,247,5
St. Lucie,424,30
Sumter,253,17
Suwannee,166,18
Taylor,16,0
Union,31,0
Unknown,86,0
Volusia,709,37
Wakulla,32,1
Walton,109,9
Washington,51,3
Total,53285,2364
