County,Cases,Deaths
Alachua,295,5
Baker,22,3
Bay,76,3
Bradford,48,2
Brevard,320,8
Broward,5553,219
Calhoun,19,0
Charlotte,294,29
Citrus,101,11
Clay,288,19
Collier,677,27
Columbia,96,2
Desoto,42,4
Dixie,10,0
Duval,1077,26
Escambia,604,15
Flagler,142,4
Franklin,2,0
Gadsden,120,0
Gilchrist,6,0
Glades,6,1
Gulf,1,0
Hamilton,7,0
Hardee,34,0
Hendry,120,5
Hernando,97,5
Highlands,87,7
Hillsborough,1331,33
Holmes,10,0
Indian River,99,8
Jackson,23,0
Jefferson,28,2
Lafayette,3,0
Lake,236,14
Lee,1176,54
Leon,243,6
Levy,20,0
Liberty,70,0
Madison,61,3
Manatee,722,64
Marion,196,5
Martin,224,6
Miami-Dade,13371,432
Monroe,80,3
Nassau,60,1
Okaloosa,162,5
Okeechobee,18,0
Orange,1460,36
Osceola,529,11
Palm Beach,3480,215
Pasco,285,8
Pinellas,801,50
Polk,564,30
Putnam,120,4
Santa Rosa,158,8
Sarasota,405,49
Seminole,408,8
St. Johns,216,4
St. Lucie,265,25
Sumter,234,14
Suwannee,143,17
Taylor,3,0
Union,5,0
Unknown,31,0
Volusia,526,27
Wakulla,29,1
Walton,51,1
Washington,12,0
Total,38002,1539
