County,Cases,Deaths
Alachua,324,5
Baker,25,3
Bay,77,3
Bradford,48,2
Brevard,346,9
Broward,5973,258
Calhoun,27,0
Charlotte,347,35
Citrus,107,11
Clay,303,22
Collier,843,32
Columbia,105,2
Desoto,52,6
Dixie,14,0
Duval,1186,29
Escambia,659,19
Flagler,147,4
Franklin,2,0
Gadsden,137,0
Gilchrist,6,0
Glades,8,1
Gulf,1,0
Hamilton,19,0
Hardee,36,0
Hendry,159,6
Hernando,101,5
Highlands,99,8
Hillsborough,1473,41
Holmes,10,0
Indian River,102,9
Jackson,131,0
Jefferson,28,2
Lafayette,5,0
Lake,246,14
Lee,1317,69
Leon,266,6
Levy,22,0
Liberty,198,0
Madison,61,3
Manatee,795,74
Marion,213,5
Martin,274,6
Miami-Dade,14385,505
Monroe,95,3
Nassau,61,1
Okaloosa,169,5
Okeechobee,28,0
Orange,1537,35
Osceola,580,15
Palm Beach,4093,245
Pasco,302,9
Pinellas,909,21
Polk,675,0
Putnam,127,0
Santa Rosa,179,0
Sarasota,435,0
Seminole,418,0
St. Johns,223,0
St. Lucie,290,0
Sumter,244,0
Suwannee,148,0
Taylor,3,0
Union,7,0
Unknown,57,0
Volusia,557,0
Wakulla,31,0
Walton,66,0
Washington,12,0
Total,41923,1528
