County,Cases,Deaths
Alachua,245,1
Baker,20,3
Bay,63,2
Bradford,42,2
Brevard,250,8
Broward,4659,162
Calhoun,6,0
Charlotte,202,14
Citrus,95,9
Clay,267,14
Collier,535,15
Columbia,47,0
Desoto,24,4
Dixie,6,0
Duval,965,18
Escambia,442,11
Flagler,116,2
Franklin,2,0
Gadsden,80,0
Gilchrist,4,0
Glades,5,1
Gulf,1,0
Hamilton,6,0
Hardee,10,0
Hendry,64,2
Hernando,89,3
Highlands,76,7
Hillsborough,1041,21
Holmes,9,0
Indian River,89,5
Jackson,13,0
Jefferson,27,2
Lafayette,1,0
Lake,221,10
Lee,944,36
Leon,208,2
Levy,13,0
Liberty,2,0
Madison,41,2
Manatee,497,42
Marion,150,4
Martin,169,5
Miami-Dade,11005,295
Monroe,77,3
Nassau,50,0
Okaloosa,149,3
Okeechobee,9,0
Orange,1304,30
Osceola,463,7
Palm Beach,2614,155
Pasco,233,4
Pinellas,677,24
Polk,400,18
Putnam,83,1
Santa Rosa,147,6
Sarasota,318,32
Seminole,351,8
St. Johns,203,4
St. Lucie,225,19
Sumter,169,12
Suwannee,109,11
Taylor,3,0
Union,4,0
Unknown,1,0
Volusia,432,15
Wakulla,20,1
Walton,35,0
Washington,12,0
Total,30839,1055
