County,Cases,Deaths
Dade,156038,2399
Gadsden,2290,31
Broward,70764,1183
Citrus,2069,57
Palm Beach,41730,1117
Hendry,1960,39
Hillsborough,36784,545
Sumter,1832,50
Orange,35613,376
Highlands,1811,67
Duval,26284,254
Putnam,1763,36
Pinellas,19813,650
Monroe,1719,16
Lee,18584,418
Nassau,1643,19
Polk,16803,442
Walton,1628,20
Collier,11570,176
Desoto,1472,22
Escambia,11121,186
Flagler,1302,15
Osceola,11055,129
Okeechobee,1234,15
Manatee,10391,258
Taylor,1195,5
Volusia,9223,189
Lafayette,1189,7
Marion,8424,174
Baker,1148,5
Pasco,7989,173
Hardee,1091,9
Seminole,7979,172
Washington,1002,16
Brevard,7182,209
Unknown,984,0
Sarasota,7162,202
Levy,899,6
St. Lucie,6939,235
Wakulla,884,7
Lake,6345,116
Madison,860,14
Leon,6194,33
Gulf,819,11
Bay,5341,78
Bradford,717,5
Alachua,5165,33
Dixie,702,4
Santa Rosa,4634,55
Hamilton,695,6
Martin,4420,114
Holmes,619,5
St. Johns,4286,57
Union,572,5
Okaloosa,4124,76
Calhoun,559,8
Clay,3910,76
Franklin,537,3
Columbia,3331,33
Jefferson,495,6
Indian River,2827,98
Gilchrist,457,10
Charlotte,2635,111
Glades,453,3
Hernando,2560,83
Liberty,432,7
Suwannee,2424,60
Jackson,2327,66
Total,619003,11105
