County,Cases,Deaths
Alachua,370,7
Baker,27,3
Bay,97,3
Bradford,51,2
Brevard,399,12
Broward,6799,300
Calhoun,52,3
Charlotte,430,56
Citrus,119,12
Clay,365,27
Collier,1305,46
Columbia,132,2
Desoto,121,8
Dixie,44,1
Duval,1484,44
Escambia,769,26
Flagler,177,4
Franklin,2,0
Gadsden,266,1
Gilchrist,12,0
Glades,24,1
Gulf,1,0
Hamilton,206,0
Hardee,87,0
Hendry,337,12
Hernando,112,5
Highlands,114,8
Hillsborough,1969,72
Holmes,18,0
Indian River,119,9
Jackson,239,0
Jefferson,29,3
Lafayette,8,0
Lake,277,15
Lee,1759,93
Leon,375,6
Levy,30,0
Liberty,209,0
Madison,69,3
Manatee,990,91
Marion,240,5
Martin,535,9
Miami-Dade,17168,633
Monroe,107,4
Nassau,70,1
Okaloosa,194,6
Okeechobee,67,0
Orange,1849,39
Osceola,662,18
Palm Beach,5429,315
Pasco,369,13
Pinellas,1196,75
Polk,891,50
Putnam,144,4
Santa Rosa,209,9
Sarasota,594,73
Seminole,465,12
St. Johns,241,5
St. Lucie,413,29
Sumter,254,17
Suwannee,165,18
Taylor,14,0
Union,31,0
Unknown,85,0
Volusia,680,37
Wakulla,32,1
Walton,108,9
Washington,50,2
Total,52255,2259
