County,Cases,Deaths
Dade,156559,2403
Gadsden,2317,31
Broward,70950,1183
Citrus,2082,57
Palm Beach,41865,1117
Hendry,1969,39
Hillsborough,37013,547
Sumter,1848,50
Orange,35770,376
Highlands,1821,67
Duval,26391,254
Putnam,1774,37
Pinellas,19888,650
Monroe,1727,16
Lee,18634,418
Nassau,1659,19
Polk,16894,442
Walton,1636,20
Collier,11604,176
Desoto,1478,22
Escambia,11151,186
Flagler,1310,15
Osceola,11091,129
Okeechobee,1239,15
Manatee,10418,258
Lafayette,1202,7
Volusia,9244,189
Taylor,1199,5
Marion,8469,179
Baker,1151,5
Pasco,8028,174
Hardee,1092,9
Seminole,8006,172
Washington,1006,16
Brevard,7201,210
Unknown,998,0
Sarasota,7193,202
Levy,907,6
St. Lucie,6975,235
Wakulla,886,7
Lake,6385,116
Madison,867,14
Leon,6294,33
Gulf,824,11
Bay,5355,78
Bradford,729,5
Alachua,5193,33
Dixie,712,4
Santa Rosa,4659,55
Hamilton,697,6
Martin,4450,114
Holmes,622,5
St. Johns,4321,57
Union,592,5
Okaloosa,4134,77
Calhoun,568,8
Clay,3960,76
Franklin,542,3
Columbia,3335,33
Jefferson,498,6
Indian River,2834,98
Gilchrist,460,10
Charlotte,2656,110
Glades,454,3
Hernando,2601,83
Liberty,433,7
Suwannee,2431,60
Jackson,2335,66
Total,621586,11119
