County,Cases,Deaths
Alachua,251,2
Baker,20,3
Bay,65,2
Bradford,43,2
Brevard,252,8
Broward,4729,170
Calhoun,6,0
Charlotte,203,14
Citrus,97,11
Clay,267,13
Collier,552,15
Columbia,49,0
Desoto,24,4
Dixie,5,0
Duval,984,18
Escambia,457,11
Flagler,121,2
Franklin,2,0
Gadsden,81,0
Gilchrist,4,0
Glades,6,1
Gulf,1,0
Hamilton,6,0
Hardee,10,0
Hendry,65,2
Hernando,88,3
Highlands,76,7
Hillsborough,1048,21
Holmes,9,0
Indian River,89,5
Jackson,13,0
Jefferson,27,2
Lafayette,1,0
Lake,222,10
Lee,961,37
Leon,210,2
Levy,13,0
Liberty,2,0
Madison,43,2
Manatee,508,42
Marion,151,4
Martin,174,5
Miami-Dade,11351,301
Monroe,78,3
Nassau,53,0
Okaloosa,149,3
Okeechobee,9,0
Orange,1322,30
Osceola,463,7
Palm Beach,2697,155
Pasco,232,4
Pinellas,687,24
Polk,410,18
Putnam,87,1
Santa Rosa,149,6
Sarasota,321,32
Seminole,357,8
St. Johns,204,4
St. Lucie,228,19
Sumter,171,12
Suwannee,116,11
Taylor,3,0
Union,4,0
Volusia,434,17
Wakulla,21,1
Walton,35,0
Washington,12,0
Total,31528,1074
