County,Cases,Deaths
Dade,165595,2977
Suwannee,2563,65
Broward,75048,1311
Citrus,2541,80
Palm Beach,44683,1254
Sumter,2137,64
Hillsborough,40126,601
Highlands,2037,81
Orange,38422,426
Hendry,2034,42
Duval,28876,345
Putnam,2017,38
Pinellas,21254,715
Nassau,1989,35
Lee,19733,457
Walton,1858,22
Polk,18783,503
Monroe,1799,22
Collier,12324,196
Flagler,1614,22
Escambia,11991,215
Unknown,1569,0
Osceola,11919,137
Desoto,1540,23
Manatee,11041,277
Okeechobee,1376,22
Volusia,10364,214
Baker,1373,11
Leon,9566,52
Taylor,1270,11
Marion,9274,258
Hardee,1259,10
Seminole,8694,197
Lafayette,1227,12
Pasco,8680,197
Wakulla,1057,9
Brevard,8193,270
Washington,1051,18
Sarasota,7752,245
Madison,995,18
St. Lucie,7704,259
Levy,989,8
Lake,7173,163
Bradford,984,7
Alachua,6994,44
Gulf,864,13
Bay,5754,94
Union,839,10
Santa Rosa,5192,69
Dixie,814,5
St. Johns,4991,65
Hamilton,807,8
Okaloosa,4706,99
Holmes,717,5
Clay,4672,91
Calhoun,605,9
Martin,4645,132
Franklin,588,3
Columbia,3592,50
Jefferson,540,8
Indian River,3026,109
Gilchrist,493,12
Hernando,2941,110
Glades,487,4
Charlotte,2901,131
Liberty,485,7
Jackson,2673,75
Gadsden,2656,44
Total,674456,13086
