County,Cases,Deaths
Dade,162433,2740
Suwannee,2517,64
Broward,73696,1244
Citrus,2355,67
Palm Beach,43422,1178
Sumter,2060,56
Hillsborough,38790,568
Hendry,2004,41
Orange,37366,394
Highlands,1945,69
Duval,27886,276
Putnam,1874,38
Pinellas,20588,693
Nassau,1869,29
Lee,19241,442
Monroe,1763,20
Polk,18025,480
Walton,1762,20
Collier,12071,187
Desoto,1526,23
Escambia,11634,194
Flagler,1475,18
Osceola,11594,134
Okeechobee,1289,20
Manatee,10729,266
Baker,1281,6
Volusia,9878,199
Taylor,1233,10
Marion,8925,230
Lafayette,1215,10
Seminole,8437,184
Hardee,1185,9
Pasco,8381,187
Unknown,1123,0
Leon,8111,41
Washington,1031,17
Brevard,7742,237
Wakulla,974,8
Sarasota,7486,221
Levy,949,8
St. Lucie,7378,252
Madison,935,16
Lake,6871,131
Bradford,871,5
Alachua,5812,33
Gulf,849,13
Bay,5557,87
Dixie,777,4
Santa Rosa,4990,60
Hamilton,733,7
St. Johns,4729,61
Union,715,5
Martin,4484,123
Holmes,691,5
Okaloosa,4461,90
Calhoun,586,10
Clay,4282,81
Franklin,569,3
Columbia,3458,39
Jefferson,522,7
Indian River,2930,104
Gilchrist,483,10
Charlotte,2821,118
Glades,466,4
Hernando,2787,100
Liberty,449,7
Gadsden,2549,42
Jackson,2528,70
Total,652148,12115
