County,Cases,Deaths
Alachua,267,5
Baker,20,3
Bay,72,3
Bradford,46,2
Brevard,285,8
Broward,4953,185
Calhoun,8,0
Charlotte,236,19
Citrus,99,11
Clay,273,15
Collier,596,19
Columbia,58,2
Desoto,29,4
Dixie,7,0
Duval,1012,20
Escambia,506,11
Flagler,133,2
Franklin,2,0
Gadsden,95,0
Gilchrist,5,0
Glades,6,1
Gulf,1,0
Hamilton,6,0
Hardee,18,0
Hendry,83,3
Hernando,90,5
Highlands,81,7
Hillsborough,1124,23
Holmes,10,0
Indian River,90,7
Jackson,14,0
Jefferson,28,2
Lafayette,1,0
Lake,227,12
Lee,1021,43
Leon,219,3
Levy,19,0
Liberty,3,0
Madison,55,2
Manatee,580,55
Marion,175,4
Martin,191,6
Miami-Dade,12063,352
Monroe,79,3
Nassau,56,0
Okaloosa,154,4
Okeechobee,11,0
Orange,1385,34
Osceola,478,7
Palm Beach,2963,186
Pasco,249,7
Pinellas,729,37
Polk,483,23
Putnam,106,1
Santa Rosa,154,7
Sarasota,352,42
Seminole,379,8
St. Johns,208,4
St. Lucie,247,22
Sumter,181,13
Suwannee,130,14
Taylor,3,0
Union,4,0
Unknown,7,0
Volusia,452,21
Wakulla,23,1
Walton,38,0
Washington,12,0
Total,33690,1268
