County,Cases,Deaths
Dade,163790,2882
Suwannee,2534,65
Broward,74273,1279
Citrus,2443,72
Palm Beach,43873,1196
Sumter,2101,60
Hillsborough,39298,585
Hendry,2014,41
Orange,37846,409
Highlands,1986,77
Duval,28370,319
Putnam,1935,38
Pinellas,20872,701
Nassau,1914,31
Lee,19451,448
Walton,1803,22
Polk,18337,488
Monroe,1780,20
Collier,12169,192
Desoto,1533,23
Escambia,11818,203
Flagler,1533,18
Osceola,11740,136
Okeechobee,1325,21
Manatee,10868,275
Baker,1307,7
Volusia,10103,206
Taylor,1243,11
Marion,9108,237
Lafayette,1219,10
Leon,8837,44
Hardee,1211,9
Seminole,8532,193
Washington,1048,18
Pasco,8507,195
Unknown,1033,0
Brevard,7926,254
Wakulla,1001,9
Sarasota,7585,233
Madison,981,16
St. Lucie,7521,256
Levy,962,8
Lake,7021,147
Bradford,911,6
Alachua,6241,40
Gulf,858,13
Bay,5659,91
Union,790,7
Santa Rosa,5103,66
Dixie,788,5
St. Johns,4858,63
Hamilton,749,7
Okaloosa,4579,94
Holmes,699,5
Martin,4549,127
Calhoun,596,9
Clay,4534,86
Franklin,578,3
Columbia,3503,44
Jefferson,530,7
Indian River,2971,105
Gilchrist,485,12
Charlotte,2858,123
Liberty,475,7
Hernando,2856,105
Glades,474,4
Jackson,2593,73
Gadsden,2583,44
Total,661571,12600
