County,Cases,Deaths
Alachua,320,5
Baker,25,3
Bay,76,3
Bradford,48,2
Brevard,330,9
Broward,5882,258
Calhoun,27,0
Charlotte,337,33
Citrus,106,11
Clay,302,21
Collier,766,28
Columbia,103,2
Desoto,51,5
Dixie,13,0
Duval,1171,29
Escambia,641,18
Flagler,147,4
Franklin,2,0
Gadsden,130,0
Gilchrist,6,0
Glades,7,1
Gulf,1,0
Hamilton,19,0
Hardee,36,0
Hendry,151,6
Hernando,101,5
Highlands,99,8
Hillsborough,1448,38
Holmes,10,0
Indian River,100,8
Jackson,97,0
Jefferson,28,2
Lafayette,3,0
Lake,243,14
Lee,1285,68
Leon,254,6
Levy,20,0
Liberty,198,0
Madison,61,3
Manatee,783,74
Marion,211,5
Martin,261,6
Miami-Dade,14167,490
Monroe,92,3
Nassau,61,1
Okaloosa,169,5
Okeechobee,28,0
Orange,1512,35
Osceola,573,13
Palm Beach,3889,238
Pasco,300,9
Pinellas,876,58
Polk,655,0
Putnam,127,0
Santa Rosa,176,0
Sarasota,430,0
Seminole,415,0
St. Johns,222,0
St. Lucie,284,0
Sumter,244,0
Suwannee,146,0
Taylor,3,0
Union,7,0
Unknown,50,0
Volusia,551,0
Wakulla,29,0
Walton,65,0
Washington,12,0
Total,40982,1527
