County,Cases,Deaths
Alachua,330,5
Baker,26,3
Bay,78,3
Bradford,49,2
Brevard,348,9
Broward,6057,267
Calhoun,33,1
Charlotte,357,38
Citrus,109,11
Clay,306,22
Collier,882,35
Columbia,107,2
Desoto,58,6
Dixie,18,0
Duval,1215,32
Escambia,671,19
Flagler,148,4
Franklin,2,0
Gadsden,140,1
Gilchrist,7,0
Glades,9,1
Gulf,1,0
Hamilton,134,0
Hardee,39,0
Hendry,176,11
Hernando,104,5
Highlands,103,8
Hillsborough,1530,46
Holmes,10,0
Indian River,103,9
Jackson,105,0
Jefferson,28,2
Lafayette,5,0
Lake,248,14
Lee,1350,73
Leon,275,6
Levy,22,0
Liberty,199,0
Madison,62,3
Manatee,813,78
Marion,217,5
Martin,281,6
Miami-Dade,14742,535
Monroe,95,3
Nassau,63,1
Okaloosa,172,5
Okeechobee,32,0
Orange,1577,36
Osceola,594,16
Palm Beach,4278,205
Pasco,308,0
Pinellas,962,0
Polk,698,0
Putnam,127,0
Santa Rosa,180,0
Sarasota,487,0
Seminole,426,0
St. Johns,231,0
St. Lucie,301,0
Sumter,246,0
Suwannee,151,0
Taylor,3,0
Union,14,0
Unknown,76,0
Volusia,576,0
Wakulla,31,0
Walton,73,0
Washington,12,0
Total,43210,1528
