County,Cases,Deaths
Dade,172849,3349
Citrus,2863,111
Broward,78136,1429
Suwannee,2789,72
Palm Beach,47244,1396
Sumter,2481,73
Hillsborough,43166,669
Highlands,2265,94
Orange,41218,487
Nassau,2195,48
Duval,31195,438
Putnam,2160,42
Pinellas,22603,768
Hendry,2092,40
Lee,20862,472
Walton,2021,26
Polk,20587,532
Monroe,1886,23
Collier,12961,228
Unknown,1817,0
Osceola,12846,164
Flagler,1807,29
Escambia,12512,243
Okeechobee,1601,28
Manatee,11848,296
Desoto,1584,27
Volusia,11190,265
Baker,1534,13
Leon,10911,85
Hardee,1408,11
Marion,10008,307
Taylor,1361,14
Pasco,9538,210
Lafayette,1236,13
Brevard,9511,309
Wakulla,1165,10
Seminole,9278,228
Bradford,1153,9
Alachua,8619,63
Washington,1093,24
Sarasota,8407,268
Levy,1057,10
St. Lucie,8245,294
Madison,1026,20
Lake,7729,196
Union,1001,23
Bay,6215,113
Gulf,888,15
St. Johns,5565,74
Hamilton,867,8
Santa Rosa,5464,77
Dixie,839,10
Clay,5329,107
Holmes,771,9
Okaloosa,5206,117
Franklin,649,4
Martin,4999,142
Calhoun,632,13
Columbia,3917,61
Jefferson,569,9
Indian River,3346,118
Glades,552,5
Hernando,3259,138
Gilchrist,520,16
Charlotte,3159,139
Liberty,520,8
Gadsden,2913,49
Jackson,2888,79
Total,720125,14767
