County,Cases,Deaths
Dade,159978,2600
Gadsden,2387,31
Broward,72634,1206
Citrus,2166,61
Palm Beach,42643,1150
Hendry,1983,39
Hillsborough,37821,558
Sumter,1957,55
Orange,36668,386
Highlands,1854,69
Duval,27241,267
Putnam,1818,38
Pinellas,20177,669
Nassau,1765,22
Lee,18960,435
Monroe,1753,16
Polk,17418,461
Walton,1694,20
Collier,11853,180
Desoto,1503,22
Escambia,11360,190
Flagler,1340,15
Osceola,11342,132
Okeechobee,1267,19
Manatee,10557,265
Baker,1231,6
Volusia,9589,196
Taylor,1215,10
Marion,8675,200
Lafayette,1207,10
Seminole,8240,175
Hardee,1121,9
Pasco,8198,183
Unknown,1083,0
Brevard,7464,223
Washington,1023,16
Sarasota,7305,212
Wakulla,937,7
St. Lucie,7193,243
Levy,927,6
Leon,6875,38
Madison,887,16
Lake,6622,126
Gulf,834,13
Bay,5455,84
Bradford,797,5
Alachua,5345,33
Dixie,749,4
Santa Rosa,4812,58
Hamilton,707,6
Martin,4514,119
Holmes,662,5
St. Johns,4485,60
Union,636,5
Okaloosa,4278,80
Calhoun,575,10
Clay,4179,79
Franklin,560,3
Columbia,3387,38
Jefferson,506,6
Indian River,2871,103
Gilchrist,472,10
Charlotte,2744,114
Glades,458,4
Hernando,2721,93
Liberty,436,7
Suwannee,2471,63
Jackson,2428,66
Total,637013,11650
