County,Cases,Deaths
Fairfield,16398,1352
Hartford,11322,1336
Litchfield,1447,135
Middlesex,1246,172
New Haven,12105,1052
New London,1288,101
Tolland,892,64
Windham,472,14
Total,45170,4226
