County,Cases,Deaths
Albany,200,0
Big Horn,46,0
Campbell,189,0
Carbon,170,0
Converse,39,0
Crook,21,0
Fremont,559,0
Goshen,59,0
Hot Springs,26,0
Johnson,23,0
Laramie,469,0
Lincoln,95,0
Natrona,307,0
Niobrara,1,0
Park,172,0
Platte,8,0
Sheridan,136,0
Sublette,43,0
Sweetwater,300,0
Teton,436,0
Uinta,260,0
Washakie,103,0
Weston,17,0
Total,3679,0
