County,Cases,Deaths
Fairfield,15776,1287
Hartford,10536,1253
Litchfield,1402,133
Middlesex,1154,150
New Haven,11525,985
New London,1094,90
Tolland,848,60
Windham,393,14
Total,42728,3972
