County,Cases,Deaths
Acadia,142,11
Allen,90,9
Ascension,672,46
Assumption,206,9
Avoyelles,74,7
Beauregard,44,4
Bienville,78,16
Bossier,307,18
Caddo,1690,126
Calcasieu,478,37
Caldwell,41,0
Cameron,3,0
Catahoula,46,2
Claiborne,58,9
Concordia,42,4
De Soto,207,13
East Baton Rouge,2256,170
East Carroll,14,0
East Feliciana,132,19
Evangeline,64,1
Franklin,145,4
Grant,17,0
Iberia,281,26
Iberville,492,33
Jackson,57,4
Jefferson,6588,391
Jefferson Davis,66,6
La Salle,30,0
Lafayette,479,21
Lafourche,693,55
Lincoln,101,11
Livingston,268,19
Madison,8,0
Morehouse,57,5
Natchitoches,91,8
Orleans,6626,463
Ouachita,814,25
Out of State,0,0
Parish Under Investigation,63,1
Plaquemines,185,17
Pointe Coupee,120,17
Rapides,316,11
Red River,34,6
Richland,91,1
Sabine,17,1
St. Bernard,508,20
St. Charles,594,43
St. Helena,32,1
St. James,256,20
St. John the Baptist,791,76
St. Landry,203,49
St. Martin,254,20
St. Mary,222,24
St. Tammany,1415,124
Tangipahoa,635,26
Tensas,3,0
Terrebonne,499,35
Union,151,8
Vermilion,40,2
Vernon,17,2
Washington,308,24
Webster,97,4
West Baton Rouge,118,24
West Carroll,4,0
West Feliciana,174,5
Winn,48,2
Total,30652,2135
