County,Cases,Deaths
Acadia,142,11
Allen,90,9
Ascension,675,46
Assumption,206,10
Avoyelles,74,7
Beauregard,44,4
Bienville,77,17
Bossier,308,19
Caddo,1712,128
Calcasieu,481,38
Caldwell,47,0
Cameron,3,0
Catahoula,59,2
Claiborne,58,9
Concordia,43,4
De Soto,208,13
East Baton Rouge,2284,171
East Carroll,15,0
East Feliciana,133,19
Evangeline,67,1
Franklin,146,4
Grant,17,0
Iberia,283,26
Iberville,493,35
Jackson,58,4
Jefferson,6610,392
Jefferson Davis,66,6
La Salle,31,0
Lafayette,481,21
Lafourche,698,57
Lincoln,103,11
Livingston,268,21
Madison,8,0
Morehouse,57,5
Natchitoches,92,8
Orleans,6645,463
Ouachita,820,25
Out of State,0,0
Parish Under Investigation,63,1
Plaquemines,185,17
Pointe Coupee,125,17
Rapides,338,11
Red River,34,6
Richland,95,1
Sabine,17,1
St. Bernard,508,20
St. Charles,593,43
St. Helena,32,1
St. James,257,20
St. John the Baptist,791,76
St. Landry,204,49
St. Martin,255,20
St. Mary,224,25
St. Tammany,1416,125
Tangipahoa,645,27
Tensas,3,0
Terrebonne,501,36
Union,153,8
Vermilion,40,2
Vernon,17,2
Washington,312,24
Webster,97,4
West Baton Rouge,119,24
West Carroll,4,0
West Feliciana,176,6
Winn,49,2
Total,30855,2154
