County,Cases,Deaths
Acadia,133,10
Allen,90,9
Ascension,636,40
Assumption,194,6
Avoyelles,72,7
Beauregard,42,3
Bienville,76,13
Bossier,292,17
Caddo,1601,113
Calcasieu,449,31
Caldwell,20,0
Cameron,3,0
Catahoula,44,2
Claiborne,59,7
Concordia,39,4
De Soto,198,12
East Baton Rouge,2054,148
East Carroll,9,0
East Feliciana,128,15
Evangeline,59,1
Franklin,131,3
Grant,15,0
Iberia,265,22
Iberville,472,32
Jackson,40,3
Jefferson,6362,369
Jefferson Davis,64,6
La Salle,26,0
Lafayette,464,20
Lafourche,666,52
Lincoln,88,9
Livingston,235,16
Madison,8,0
Morehouse,54,4
Natchitoches,87,4
Orleans,6524,439
Ouachita,755,22
Out of State,0,0
Parish Under Investigation,63,0
Plaquemines,180,17
Pointe Coupee,101,15
Rapides,273,10
Red River,32,5
Richland,73,0
Sabine,17,1
St. Bernard,474,20
St. Charles,577,39
St. Helena,30,1
St. James,247,19
St. John the Baptist,772,71
St. Landry,185,44
St. Martin,244,18
St. Mary,199,23
St. Tammany,1321,114
Tangipahoa,584,23
Tensas,2,0
Terrebonne,456,33
Union,131,7
Vermilion,38,1
Vernon,16,2
Washington,282,21
Webster,92,4
West Baton Rouge,110,19
West Carroll,4,0
West Feliciana,142,2
Winn,41,2
Total,29140,1950
