County,Cases,Deaths
Acadia,2805,0
Allen,1442,0
Ascension,3339,0
Assumption,665,0
Avoyelles,1281,0
Beauregard,940,0
Bienville,418,0
Bossier,2693,0
Caddo,7386,0
Calcasieu,7435,0
Caldwell,282,0
Cameron,213,0
Catahoula,389,0
Claiborne,375,0
Concordia,432,0
DeSoto,815,0
East Baton Rouge,13860,0
East Carroll,530,0
East Feliciana,1149,0
Evangeline,1114,0
Franklin,1083,0
Grant,434,0
Iberia,2711,0
Iberville,1329,0
Jackson,454,0
Jefferson,16404,0
Jefferson Davis,1166,0
LaSalle,422,0
Lafayette,8237,0
Lafourche,3290,0
Lincoln,912,0
Livingston,3486,0
Madison,790,0
Morehouse,598,0
Natchitoches,914,0
Orleans,11464,0
Ouachita,5486,0
Plaquemines,538,0
Pointe Coupee,955,0
Rapides,3820,0
Red River,319,0
Richland,693,0
Sabine,746,0
St. Bernard,1229,0
St. Charles,1704,0
St. Helena,381,0
St. James,760,0
St. John the Baptist,1512,0
St. Landry,3087,0
St. Martin,1986,0
St. Mary,1762,0
St. Tammany,6068,0
Tangipahoa,4043,0
Tensas,146,0
Terrebonne,3325,0
Union,820,0
Vermilion,1871,0
Vernon,955,0
Washington,1451,0
Webster,1019,0
West Baton Rouge,842,0
West Carroll,310,0
West Feliciana,589,0
Winn,0,0
Total,147674,0
