County,Cases,Deaths
Acadia,3133,0
Allen,1846,0
Ascension,4102,0
Assumption,804,0
Avoyelles,1742,0
Beauregard,1073,0
Bienville,607,0
Bossier,4183,0
Caddo,10002,0
Calcasieu,8425,0
Caldwell,373,0
Cameron,254,0
Catahoula,492,0
Claiborne,621,0
Concordia,629,0
DeSoto,1023,0
East Baton Rouge,16366,0
East Carroll,582,0
East Feliciana,1933,0
Evangeline,1414,0
Franklin,1357,0
Grant,562,0
Iberia,3099,0
Iberville,1476,0
Jackson,883,0
Jefferson,18808,0
Jefferson Davis,1357,0
LaSalle,604,0
Lafayette,9442,0
Lafourche,4013,0
Lincoln,1754,0
Livingston,4420,0
Madison,913,0
Morehouse,900,0
Natchitoches,1477,0
Orleans,13526,0
Ouachita,7028,0
Plaquemines,934,0
Pointe Coupee,1157,0
Rapides,4841,0
Red River,428,0
Richland,965,0
Sabine,1012,0
St. Bernard,1554,0
St. Charles,2076,0
St. Helena,468,0
St. James,845,0
St. John the Baptist,1644,0
St. Landry,3632,0
St. Martin,2230,0
St. Mary,2043,0
St. Tammany,8081,0
Tangipahoa,5173,0
Tensas,188,0
Terrebonne,3878,0
Union,1140,0
Vermilion,2130,0
Vernon,1129,0
Washington,1917,0
Webster,1478,0
West Baton Rouge,985,0
West Carroll,382,0
West Feliciana,785,0
Winn,0,0
Total,182318,0
