County,Cases,Deaths
Acadia,134,10
Allen,90,9
Ascension,647,40
Assumption,201,6
Avoyelles,74,7
Beauregard,43,3
Bienville,78,13
Bossier,300,17
Caddo,1629,114
Calcasieu,464,31
Caldwell,39,0
Cameron,3,0
Catahoula,46,2
Claiborne,58,7
Concordia,40,5
De Soto,202,13
East Baton Rouge,2131,156
East Carroll,8,0
East Feliciana,130,16
Evangeline,60,1
Franklin,139,3
Grant,17,0
Iberia,270,23
Iberville,482,32
Jackson,47,3
Jefferson,6426,377
Jefferson Davis,65,6
La Salle,27,0
Lafayette,468,20
Lafourche,681,52
Lincoln,94,9
Livingston,243,16
Madison,8,0
Morehouse,55,4
Natchitoches,90,5
Orleans,6557,447
Ouachita,785,22
Out of State,0,0
Parish Under Investigation,63,0
Plaquemines,181,17
Pointe Coupee,108,16
Rapides,300,10
Red River,33,5
Richland,82,0
Sabine,17,1
St. Bernard,480,20
St. Charles,584,41
St. Helena,31,1
St. James,253,20
St. John the Baptist,777,71
St. Landry,191,45
St. Martin,244,18
St. Mary,209,23
St. Tammany,1341,116
Tangipahoa,588,23
Tensas,2,0
Terrebonne,466,33
Union,143,7
Vermilion,38,1
Vernon,16,2
Washington,291,21
Webster,92,4
West Baton Rouge,111,22
West Carroll,4,0
West Feliciana,153,3
Winn,44,2
Total,29673,1991
