County,Cases,Deaths
Acadia,133,10
Allen,90,9
Ascension,627,40
Assumption,189,6
Avoyelles,73,7
Beauregard,42,3
Bienville,77,13
Bossier,287,17
Caddo,1579,113
Calcasieu,437,29
Caldwell,20,0
Cameron,3,0
Catahoula,40,2
Claiborne,59,7
Concordia,39,4
De Soto,194,11
East Baton Rouge,1989,146
East Carroll,9,0
East Feliciana,128,14
Evangeline,51,1
Franklin,130,3
Grant,14,0
Iberia,261,21
Iberville,459,30
Jackson,40,2
Jefferson,6305,368
Jefferson Davis,63,6
La Salle,26,0
Lafayette,463,20
Lafourche,661,50
Lincoln,85,8
Livingston,229,15
Madison,7,0
Morehouse,52,4
Natchitoches,86,4
Orleans,6495,437
Ouachita,730,21
Out of State,0,0
Parish Under Investigation,63,0
Plaquemines,179,17
Pointe Coupee,104,15
Rapides,270,10
Red River,29,5
Richland,66,0
Sabine,17,1
St. Bernard,469,20
St. Charles,573,38
St. Helena,28,1
St. James,247,19
St. John the Baptist,771,71
St. Landry,181,44
St. Martin,241,17
St. Mary,193,23
St. Tammany,1270,112
Tangipahoa,565,23
Tensas,1,0
Terrebonne,450,33
Union,125,6
Vermilion,37,1
Vernon,16,2
Washington,273,21
Webster,92,4
West Baton Rouge,108,19
West Carroll,4,0
West Feliciana,129,2
Winn,38,2
Total,28711,1927
