County,Cases,Deaths
Acadia,2884,0
Allen,1517,0
Ascension,3571,0
Assumption,722,0
Avoyelles,1423,0
Beauregard,959,0
Bienville,440,0
Bossier,2915,0
Caddo,7864,0
Calcasieu,7606,0
Caldwell,302,0
Cameron,223,0
Catahoula,433,0
Claiborne,477,0
Concordia,498,0
DeSoto,856,0
East Baton Rouge,14760,0
East Carroll,537,0
East Feliciana,1757,0
Evangeline,1267,0
Franklin,1154,0
Grant,476,0
Iberia,2845,0
Iberville,1384,0
Jackson,581,0
Jefferson,17032,0
Jefferson Davis,1200,0
LaSalle,461,0
Lafayette,8651,0
Lafourche,3479,0
Lincoln,1032,0
Livingston,3671,0
Madison,853,0
Morehouse,698,0
Natchitoches,1021,0
Orleans,12201,0
Ouachita,5834,0
Plaquemines,664,0
Pointe Coupee,1030,0
Rapides,4001,0
Red River,343,0
Richland,736,0
Sabine,807,0
St. Bernard,1327,0
St. Charles,1790,0
St. Helena,404,0
St. James,782,0
St. John the Baptist,1567,0
St. Landry,3218,0
St. Martin,2063,0
St. Mary,1827,0
St. Tammany,6666,0
Tangipahoa,4288,0
Tensas,158,0
Terrebonne,3503,0
Union,916,0
Vermilion,1978,0
Vernon,1009,0
Washington,1558,0
Webster,1134,0
West Baton Rouge,885,0
West Carroll,331,0
West Feliciana,695,0
Winn,0,0
Total,157264,0
