County,Cases,Deaths
Acadia,152,11
Allen,90,10
Ascension,701,49
Assumption,230,11
Avoyelles,76,8
Beauregard,46,4
Bienville,77,20
Bossier,313,22
Caddo,1784,135
Calcasieu,496,40
Caldwell,48,0
Cameron,3,0
Catahoula,86,3
Claiborne,59,9
Concordia,43,4
De Soto,215,14
East Baton Rouge,2445,190
East Carroll,24,0
East Feliciana,140,20
Evangeline,68,1
Franklin,208,6
Grant,18,1
Iberia,287,26
Iberville,504,37
Jackson,67,6
Jefferson,6789,405
Jefferson Davis,68,6
La Salle,33,0
Lafayette,512,22
Lafourche,715,60
Lincoln,107,12
Livingston,283,24
Madison,14,0
Morehouse,67,5
Natchitoches,100,9
Orleans,6718,477
Ouachita,856,27
Out of State,0,0
Parish Under Investigation,64,1
Plaquemines,191,19
Pointe Coupee,138,17
Rapides,376,13
Red River,36,6
Richland,103,1
Sabine,19,1
St. Bernard,515,19
St. Charles,596,43
St. Helena,38,1
St. James,256,20
St. John the Baptist,804,76
St. Landry,215,51
St. Martin,264,21
St. Mary,251,26
St. Tammany,1477,141
Tangipahoa,679,29
Tensas,6,0
Terrebonne,533,39
Union,171,11
Vermilion,41,2
Vernon,18,2
Washington,347,26
Webster,101,4
West Baton Rouge,124,28
West Carroll,5,0
West Feliciana,186,8
Winn,54,2
Total,32050,2281
