County,Cases,Deaths
Acadia,262,12
Allen,131,10
Ascension,762,50
Assumption,230,11
Avoyelles,94,9
Beauregard,52,4
Bienville,84,20
Bossier,348,24
Caddo,1912,155
Calcasieu,521,40
Caldwell,50,0
Cameron,3,0
Catahoula,106,3
Claiborne,58,10
Concordia,57,5
De Soto,226,16
East Baton Rouge,3145,219
East Carroll,46,0
East Feliciana,179,24
Evangeline,67,1
Franklin,274,9
Grant,22,1
Iberia,358,35
Iberville,528,38
Jackson,75,10
Jefferson,7095,429
Jefferson Davis,71,6
La Salle,40,0
Lafayette,605,23
Lafourche,750,64
Lincoln,122,14
Livingston,356,26
Madison,27,0
Morehouse,93,5
Natchitoches,103,12
Orleans,6869,494
Ouachita,966,32
Out of State,0,0
Parish Under Investigation,72,0
Plaquemines,196,16
Pointe Coupee,173,21
Rapides,504,15
Red River,43,6
Richland,108,2
Sabine,30,0
St. Bernard,516,20
St. Charles,615,42
St. Helena,41,1
St. James,284,23
St. John the Baptist,831,77
St. Landry,237,51
St. Martin,275,22
St. Mary,277,29
St. Tammany,1559,149
Tangipahoa,742,30
Tensas,5,0
Terrebonne,591,44
Union,245,15
Vermilion,45,3
Vernon,21,2
Washington,375,34
Webster,119,5
West Baton Rouge,148,30
West Carroll,19,0
West Feliciana,190,8
Winn,90,2
Total,35038,2458
