County,Cases,Deaths
Allen,5,0
Anderson,5,0
Atchison,40,0
Barber,2,0
Barton,55,0
Bourbon,35,0
Brown,12,0
Butler,71,0
Chase,5,0
Chautauqua,4,0
Cherokee,40,0
Cheyenne,2,0
Clark,34,0
Clay,9,0
Cloud,24,0
Coffey,53,0
Comanche,3,0
Cowley,76,0
Crawford,278,0
Dickinson,10,0
Doniphan,27,0
Douglas,354,0
Edwards,7,0
Elk,1,0
Ellis,30,0
Ellsworth,10,0
Finney,1549,0
Ford,2016,0
Franklin,77,0
Geary,95,0
Gove,2,0
Graham,2,0
Grant,51,0
Gray,27,0
Greenwood,11,0
Hamilton,35,0
Harper,2,0
Harvey,52,0
Haskell,30,0
Hodgeman,9,0
Jackson,116,0
Jefferson,31,0
Jewell,4,0
Johnson,2349,0
Kearny,48,0
Kingman,1,0
Kiowa,3,0
Labette,66,0
Lane,5,0
Leavenworth,1194,0
Linn,17,0
Logan,1,0
Lyon,501,0
Marion,12,0
Marshall,2,0
McPherson,83,0
Meade,30,0
Miami,46,0
Mitchell,4,0
Montgomery,49,0
Morris,5,0
Morton,7,0
Nemaha,28,0
Neosho,35,0
Ness,4,0
Norton,10,0
Osage,18,0
Osborne,3,0
Ottawa,10,0
Pawnee,3,0
Phillips,27,0
Pottawatomie,82,0
Pratt,11,0
Reno,96,0
Republic,9,0
Rice,4,0
Riley,286,0
Rooks,8,0
Rush,1,0
Saline,151,0
Scott,16,0
Sedgwick,1750,0
Seward,1002,0
Shawnee,825,0
Sheridan,5,0
Sherman,7,0
Smith,3,0
Stafford,1,0
Stanton,12,0
Stevens,32,0
Sumner,16,0
Thomas,16,0
Trego,1,0
Wabaunsee,36,0
Washington,1,0
Wilson,4,0
Woodson,9,0
Wyandotte,2655,0
,16,0
total,16901,0
