County,Cases,Deaths
,90,0
Anderson,170,0
Atchison,452,0
Barber,45,0
Barton,672,0
Bourbon,274,0
Brown,212,0
Chase,91,0
Chautauqua,25,0
Cherokee,648,0
Cheyenne,114,0
Clark,67,0
Clay,79,0
Cloud,119,0
Coffey,154,0
Comanche,19,0
Cowley,516,0
Decatur,86,0
Dickinson,288,0
Doniphan,193,0
Edwards,65,0
Elk,15,0
Ellsworth,209,0
Franklin,515,0
Geary,542,0
Gove,142,0
Graham,48,0
Grant,376,0
Gray,176,0
Greeley,33,0
Greenwood,75,0
Hamilton,67,0
Harper,143,0
Harvey,532,0
Haskell,158,0
Hodgeman,32,0
Jackson,310,0
Jefferson,263,0
Jewell,28,0
Kearny,144,0
Kingman,131,0
Kiowa,58,0
Labette,377,0
Lane,22,0
Lincoln,21,0
Linn,115,0
Logan,79,0
Marion,146,0
Marshall,70,0
McPherson,336,0
Meade,158,0
Miami,520,0
Mitchell,57,0
Montgomery,666,0
Morris,56,0
Morton,35,0
Nemaha,285,0
Neosho,224,0
Ness,139,0
Norton,452,0
Osage,160,0
Osborne,24,0
Ottawa,111,0
Pawnee,418,0
Phillips,180,0
Pottawatomie,370,0
Pratt,112,0
Rawlins,105,0
Republic,77,0
Rice,132,0
Rooks,145,0
Rush,97,0
Russell,154,0
Saline,998,0
Scott,170,0
Sheridan,153,0
Sherman,188,0
Smith,20,0
Stafford,76,0
Stanton,92,0
Stevens,198,0
Sumner,276,0
Thomas,266,0
Trego,65,0
Wabaunsee,83,0
Wallace,35,0
Washington,32,0
Wichita,33,0
Wilson,107,0
Total,33,0
