County,Cases,Deaths
Allen,9,0
Anderson,22,0
Atchison,46,0
Barber,3,0
Barton,67,0
Bourbon,45,0
Brown,24,0
Butler,124,0
Chase,6,0
Chautauqua,5,0
Cherokee,59,0
Cheyenne,2,0
Clark,36,0
Clay,12,0
Cloud,26,0
Coffey,59,0
Comanche,3,0
Cowley,97,0
Crawford,332,0
Decatur,4,0
Dickinson,24,0
Doniphan,28,0
Douglas,504,0
Edwards,9,0
Elk,1,0
Ellis,80,0
Ellsworth,14,0
Finney,1578,0
Ford,2053,0
Franklin,102,0
Geary,139,0
Gove,2,0
Graham,8,0
Grant,66,0
Gray,39,0
Greeley,2,0
Greenwood,11,0
Hamilton,38,0
Harper,4,0
Harvey,108,0
Haskell,35,0
Hodgeman,10,0
Jackson,125,0
Jefferson,41,0
Jewell,5,0
Johnson,3654,0
Kearny,52,0
Kingman,5,0
Kiowa,5,0
Labette,86,0
Lane,5,0
Leavenworth,1274,0
Lincoln,5,0
Linn,21,0
Logan,2,0
Lyon,540,0
Marion,27,0
Marshall,7,0
McPherson,101,0
Meade,34,0
Miami,74,0
Mitchell,19,0
Montgomery,74,0
Morris,6,0
Morton,7,0
Nemaha,36,0
Neosho,49,0
Ness,5,0
Norton,22,0
Osage,33,0
Osborne,3,0
Ottawa,22,0
Pawnee,8,0
Phillips,35,0
Pottawatomie,98,0
Pratt,24,0
Reno,155,0
Republic,21,0
Rice,12,0
Riley,360,0
Rooks,10,0
Rush,4,0
Russell,4,0
Saline,247,0
Scott,19,0
Sedgwick,2790,0
Seward,1047,0
Shawnee,1146,0
Sheridan,7,0
Sherman,9,0
Smith,3,0
Stafford,2,0
Stanton,12,0
Stevens,39,0
Sumner,58,0
Thomas,19,0
Trego,3,0
Wabaunsee,39,0
Washington,2,0
Wilson,5,0
Woodson,9,0
Wyandotte,3603,0
Total,21965,0
