County,Cases,Deaths
Allen,10,0
Anderson,23,0
Atchison,48,0
Barber,3,0
Barton,72,0
Bourbon,48,0
Brown,25,0
Butler,139,0
Chase,6,0
Chautauqua,5,0
Cherokee,62,0
Cheyenne,2,0
Clark,38,0
Clay,13,0
Cloud,26,0
Coffey,61,0
Comanche,3,0
Cowley,118,0
Crawford,351,0
Decatur,4,0
Dickinson,32,0
Doniphan,32,0
Douglas,537,0
Edwards,9,0
Elk,1,0
Ellis,90,0
Ellsworth,14,0
Finney,1591,0
Ford,2061,0
Franklin,118,0
Geary,145,0
Gove,2,0
Graham,9,0
Grant,69,0
Gray,42,0
Greeley,2,0
Greenwood,11,0
Hamilton,38,0
Harper,6,0
Harvey,119,0
Haskell,35,0
Hodgeman,10,0
Jackson,130,0
Jefferson,43,0
Jewell,5,0
Johnson,3933,0
Kearny,52,0
Kingman,5,0
Kiowa,5,0
Labette,92,0
Lane,5,0
Leavenworth,1306,0
Lincoln,5,0
Linn,23,0
Logan,2,0
Lyon,552,0
Marion,34,0
Marshall,7,0
McPherson,108,0
Meade,36,0
Miami,84,0
Mitchell,21,0
Montgomery,102,0
Morris,6,0
Morton,7,0
Nemaha,38,0
Neosho,51,0
Ness,5,0
Norton,21,0
Osage,34,0
Osborne,3,0
Ottawa,26,0
Pawnee,7,0
Phillips,36,0
Pottawatomie,102,0
Pratt,29,0
Reno,175,0
Republic,21,0
Rice,16,0
Riley,371,0
Rooks,11,0
Rush,4,0
Russell,5,0
Saline,281,0
Scott,20,0
Sedgwick,3162,0
Seward,1059,0
Shawnee,1205,0
Sheridan,7,0
Sherman,9,0
Smith,3,0
Stafford,2,0
Stanton,16,0
Stevens,39,0
Sumner,72,0
Thomas,24,0
Trego,3,0
Wabaunsee,40,0
Washington,2,0
Wilson,7,0
Woodson,10,0
Wyandotte,3825,0
Total,23334,0
