County,Cases,Deaths
,35,0
Anderson,49,0
Atchison,236,0
Barber,4,0
Barton,288,0
Bourbon,117,0
Brown,81,0
Butler,712,0
Chase,78,0
Chautauqua,13,0
Cherokee,374,0
Cheyenne,10,0
Clark,49,0
Clay,39,0
Cloud,61,0
Coffey,101,0
Comanche,9,0
Cowley,286,0
Crawford,855,0
Decatur,6,0
Dickinson,81,0
Doniphan,84,0
Edwards,30,0
Elk,1,0
Ellis,685,0
Ellsworth,25,0
Franklin,280,0
Geary,361,0
Gove,19,0
Graham,25,0
Grant,150,0
Gray,101,0
Greeley,5,0
Greenwood,39,0
Hamilton,44,0
Harper,119,0
Harvey,320,0
Haskell,66,0
Hodgeman,16,0
Jackson,223,0
Jefferson,144,0
Jewell,14,0
Kearny,80,0
Kingman,54,0
Kiowa,17,0
Labette,205,0
Lane,10,0
Lincoln,11,0
Linn,60,0
Logan,6,0
Lyon,911,0
Marion,84,0
Marshall,17,0
McPherson,225,0
Meade,81,0
Miami,295,0
Mitchell,38,0
Montgomery,289,0
Morris,25,0
Morton,13,0
Nemaha,66,0
Neosho,111,0
Ness,48,0
Norton,25,0
Osage,78,0
Osborne,6,0
Ottawa,48,0
Pawnee,263,0
Phillips,68,0
Pottawatomie,183,0
Pratt,56,0
Rawlins,2,0
Reno,893,0
Republic,39,0
Rice,52,0
Rooks,39,0
Rush,36,0
Russell,48,0
Saline,525,0
Scott,89,0
Sheridan,10,0
Sherman,19,0
Smith,5,0
Stafford,46,0
Stanton,44,0
Stevens,79,0
Sumner,156,0
Thomas,73,0
Trego,25,0
Wabaunsee,65,0
Wallace,12,0
Washington,14,0
Wichita,5,0
Wilson,35,0
Total,13,0
