County,Cases,Deaths
Allen,32,0
Anderson,40,0
Atchison,187,0
Barber,5,0
Barton,250,0
Bourbon,96,0
Brown,77,0
Butler,484,0
Chase,71,0
Chautauqua,9,0
Cherokee,278,0
Cheyenne,8,0
Clark,47,0
Clay,36,0
Cloud,60,0
Coffey,85,0
Comanche,9,0
Cowley,266,0
Crawford,686,0
Decatur,7,0
Dickinson,77,0
Doniphan,67,0
Douglas,1383,0
Edwards,27,0
Elk,1,0
Ellis,470,0
Ellsworth,25,0
Finney,1799,0
Ford,2373,0
Franklin,266,0
Geary,304,0
Gove,11,0
Graham,22,0
Grant,135,0
Gray,95,0
Greeley,4,0
Greenwood,29,0
Hamilton,44,0
Harper,115,0
Harvey,298,0
Haskell,61,0
Hodgeman,14,0
Jackson,210,0
Jefferson,125,0
Jewell,14,0
Johnson,8495,0
Kearny,75,0
Kingman,44,0
Kiowa,14,0
Labette,194,0
Lane,7,0
Leavenworth,1721,0
Lincoln,8,0
Linn,59,0
Logan,3,0
Lyon,850,0
Marion,72,0
Marshall,17,0
McPherson,199,0
Meade,74,0
Miami,229,0
Mitchell,31,0
Montgomery,252,0
Morris,22,0
Morton,10,0
Nemaha,56,0
Neosho,95,0
Ness,30,0
Norton,24,0
Osage,67,0
Osborne,4,0
Ottawa,46,0
Pawnee,245,0
Phillips,56,0
Pottawatomie,157,0
Pratt,49,0
Rawlins,1,0
Reno,804,0
Republic,38,0
Rice,44,0
Riley,883,0
Rooks,32,0
Rush,27,0
Russell,26,0
Saline,472,0
Scott,87,0
Sedgwick,7399,0
Seward,1302,0
Shawnee,2251,0
Sheridan,8,0
Sherman,18,0
Smith,5,0
Stafford,34,0
Stanton,44,0
Stevens,61,0
Sumner,128,0
Thomas,51,0
Trego,16,0
Wabaunsee,59,0
Wallace,5,0
Washington,12,0
Wichita,4,0
Wilson,30,0
Woodson,12,0
Wyandotte,6180,0
Wyandotte,43,0
Total,940,0
