County,Cases,Deaths
Appling,258,14
Atkinson,147,2
Bacon,236,4
Baker,43,3
Baldwin,499,34
Banks,133,0
Barrow,523,25
Bartow,688,42
Ben Hill,165,1
Berrien,116,0
Bibb,848,39
Bleckley,60,1
Brantley,94,2
Brooks,154,11
Bryan,127,5
Bulloch,339,4
Burke,144,7
Butts,274,33
Calhoun,162,5
Camden,128,2
Candler,37,0
Carroll,704,39
Catoosa,312,8
Charlton,51,2
Chatham,1321,37
Chattahoochee,410,0
Chattooga,61,2
Cherokee,1315,43
Clarke,531,15
Clay,57,2
Clayton,1939,79
Clinch,108,3
Cobb,4877,243
Coffee,540,17
Colquitt,951,18
Columbia,470,9
Cook,133,1
Coweta,667,15
Crawford,42,0
Crisp,273,12
Dade,66,1
Dawson,141,3
DeKalb,5841,173
Decatur,253,8
Dodge,100,2
Dooly,210,12
Dougherty,1903,154
Douglas,917,36
Early,260,31
Echols,184,0
Effingham,141,1
Elbert,104,0
Emanuel,116,3
Evans,23,0
Fannin,97,1
Fayette,341,17
Floyd,514,15
Forsyth,828,15
Franklin,193,1
Fulton,6965,312
Gilmer,184,2
Glascock,7,0
Glynn,788,6
Gordon,380,18
Grady,192,4
Greene,98,9
Gwinnett,8082,170
Habersham,678,35
Hall,3187,60
Hancock,212,32
Haralson,73,5
Harris,324,9
Hart,59,0
Heard,48,3
Henry,1203,33
Houston,629,23
Irwin,64,1
Jackson,370,10
Jasper,68,1
Jeff Davis,110,2
Jefferson,98,1
Jenkins,104,11
Johnson,90,2
Jones,73,0
Lamar,115,6
Lanier,132,3
Laurens,167,1
Lee,388,22
Liberty,121,1
Lincoln,37,1
Long,43,1
Lowndes,1199,11
Lumpkin,139,3
Macon,115,9
Madison,92,4
Marion,79,2
McDuffie,92,6
McIntosh,41,1
Meriwether,183,2
Miller,47,0
Mitchell,450,38
Monroe,160,17
Montgomery,31,0
Morgan,52,0
Murray,214,2
Muscogee,1679,47
Newton,599,11
Non-Georgia Resident,4011,47
Oconee,154,10
Oglethorpe,89,7
Paulding,583,15
Peach,103,9
Pickens,93,5
Pierce,170,4
Pike,90,3
Polk,205,2
Pulaski,50,2
Putnam,148,12
Quitman,17,1
Rabun,42,3
Randolph,197,25
Richmond,952,48
Rockdale,459,11
Schley,25,1
Screven,92,6
Seminole,51,2
Spalding,400,32
Stephens,224,6
Stewart,119,3
Sumter,554,50
Talbot,73,2
Taliaferro,2,0
Tattnall,138,0
Taylor,28,2
Telfair,118,3
Terrell,225,27
Thomas,435,32
Tift,750,26
Toombs,244,5
Towns,45,1
Treutlen,23,1
Troup,1398,32
Turner,177,16
Twiggs,27,1
Union,71,3
Unknown,2699,2
Upson,355,43
Walker,318,11
Walton,399,28
Ware,424,15
Warren,22,0
Washington,105,1
Wayne,70,0
Webster,22,1
Wheeler,49,0
White,142,4
Whitfield,1101,10
Wilcox,126,15
Wilkes,56,1
Wilkinson,76,8
Worth,315,22
Total,81291,2805
