County,Cases,Deaths
Appling,1054,29
Atkinson,447,3
Bacon,602,14
Baker,84,4
Baldwin,2132,57
Banks,501,8
Barrow,2259,48
Bartow,2983,88
Ben Hill,795,26
Berrien,461,12
Bibb,6115,175
Bleckley,444,21
Brantley,350,10
Brooks,525,26
Bryan,1163,11
Bulloch,2908,28
Burke,828,10
Butts,674,43
Calhoun,250,8
Camden,1313,13
Candler,468,19
Carroll,2840,69
Catoosa,1226,19
Charlton,639,7
Chatham,8596,166
Chattahoochee,1678,1
Chattooga,800,22
Cherokee,6185,93
Clarke,5145,44
Clay,121,3
Clayton,7121,162
Clinch,380,7
Cobb,19872,429
Coffee,2084,51
Colquitt,1907,34
Columbia,3818,61
Cook,554,14
Coweta,2646,48
Crawford,169,5
Crisp,581,17
Dade,287,5
Dawson,839,8
DeKalb,19030,371
Decatur,1181,29
Dodge,437,12
Dooly,345,14
Dougherty,3164,187
Douglas,3633,69
Early,507,33
Echols,242,2
Effingham,1484,25
Elbert,704,5
Emanuel,1090,32
Evans,434,6
Fannin,698,25
Fayette,1906,52
Floyd,3284,46
Forsyth,4182,46
Franklin,768,13
Fulton,27855,579
Gilmer,843,13
Glascock,40,2
Glynn,3506,96
Gordon,1894,39
Grady,797,22
Greene,511,24
Gwinnett,27844,412
Habersham,1719,71
Hall,9567,158
Hancock,398,43
Haralson,500,9
Harris,800,22
Hart,524,13
Heard,200,6
Henry,5352,103
Houston,3180,83
Irwin,318,4
Jackson,2049,33
Jasper,222,4
Jeff Davis,727,20
Jefferson,811,29
Jenkins,437,30
Johnson,418,22
Jones,570,9
Lamar,377,18
Lanier,297,5
Laurens,1689,75
Lee,705,26
Liberty,1134,23
Lincoln,214,7
Long,252,3
Lowndes,3955,82
Lumpkin,937,14
Macon,235,10
Madison,710,8
Marion,192,8
McDuffie,608,14
McIntosh,294,7
Meriwether,548,13
Miller,272,1
Mitchell,820,45
Monroe,704,52
Montgomery,318,5
Morgan,487,3
Murray,846,6
Muscogee,6079,170
Newton,2620,91
Non-GA Resident/Unknown State,16228,161
Oconee,766,26
Oglethorpe,342,11
Paulding,2834,57
Peach,677,24
Pickens,623,10
Pierce,618,22
Pike,347,10
Polk,1507,18
Pulaski,318,22
Putnam,702,25
Quitman,34,1
Rabun,376,10
Randolph,331,29
Richmond,7220,166
Rockdale,1882,37
Schley,106,2
Screven,420,11
Seminole,369,9
Spalding,1354,61
Stephens,1107,38
Stewart,523,15
Sumter,939,63
Talbot,166,6
Taliaferro,22,0
Tattnall,846,11
Taylor,216,11
Telfair,395,20
Terrell,329,32
Thomas,1501,66
Tift,1813,57
Toombs,1350,50
Towns,345,10
Treutlen,263,10
Troup,2837,100
Turner,311,24
Twiggs,200,8
Union,786,20
Unknown,2219,6
Upson,804,62
Walker,1600,38
Walton,1850,56
Ware,1516,62
Warren,156,5
Washington,685,8
Wayne,1148,31
Webster,43,2
Wheeler,343,11
White,888,19
Whitfield,4672,61
Wilcox,249,22
Wilkes,267,5
Wilkinson,345,18
Worth,538,30
Total,320634,7106
