County,Cases,Deaths
Appling,906,23
Atkinson,414,3
Bacon,527,9
Baker,71,3
Baldwin,1743,52
Banks,392,6
Barrow,1833,39
Bartow,2506,73
Ben Hill,648,16
Berrien,401,8
Bibb,5463,131
Bleckley,358,17
Brantley,318,8
Brooks,483,22
Bryan,884,9
Bulloch,2188,22
Burke,664,9
Butts,571,40
Calhoun,227,7
Camden,1057,7
Candler,365,15
Carroll,2372,63
Catoosa,902,17
Charlton,580,6
Chatham,7240,129
Chattahoochee,1336,2
Chattooga,610,6
Cherokee,5056,79
Clarke,3322,31
Clay,113,2
Clayton,6596,146
Clinch,307,4
Cobb,17375,397
Coffee,1829,38
Colquitt,1790,26
Columbia,3240,46
Cook,515,11
Coweta,2297,29
Crawford,153,3
Crisp,480,15
Dade,211,4
Dawson,703,7
DeKalb,16837,311
Decatur,1007,22
Dodge,339,7
Dooly,292,14
Dougherty,2993,179
Douglas,3216,67
Early,422,32
Echols,238,2
Effingham,1117,17
Elbert,498,1
Emanuel,790,22
Evans,376,5
Fannin,480,8
Fayette,1606,39
Floyd,2417,34
Forsyth,3240,35
Franklin,582,11
Fulton,25339,531
Gilmer,758,8
Glascock,34,2
Glynn,3119,77
Gordon,1561,31
Grady,682,15
Greene,452,20
Gwinnett,24763,346
Habersham,1376,64
Hall,7946,130
Hancock,366,39
Haralson,345,8
Harris,736,21
Hart,427,11
Heard,174,5
Henry,4492,83
Houston,2706,71
Irwin,231,4
Jackson,1586,26
Jasper,191,4
Jeff Davis,655,12
Jefferson,689,19
Jenkins,338,25
Johnson,352,13
Jones,465,4
Lamar,325,16
Lanier,272,5
Laurens,1371,49
Lee,669,25
Liberty,940,18
Lincoln,199,7
Long,190,3
Lowndes,3550,71
Lumpkin,757,12
Macon,210,10
Madison,550,8
Marion,176,6
McDuffie,525,13
McIntosh,260,5
Meriwether,497,9
Miller,223,1
Mitchell,720,45
Monroe,597,43
Montgomery,232,3
Morgan,425,2
Murray,721,3
Muscogee,5547,145
Newton,2360,62
Non-GA Resident/Unknown State,16232,133
Oconee,575,20
Oglethorpe,285,11
Paulding,2377,37
Peach,573,17
Pickens,531,7
Pierce,530,13
Pike,285,8
Polk,1254,15
Pulaski,230,8
Putnam,627,20
Quitman,31,1
Rabun,290,6
Randolph,318,27
Richmond,6165,135
Rockdale,1688,33
Schley,96,2
Screven,303,9
Seminole,298,8
Spalding,1198,53
Stephens,875,27
Stewart,368,11
Sumter,872,60
Talbot,155,5
Taliaferro,19,0
Tattnall,702,7
Taylor,162,7
Telfair,349,13
Terrell,321,31
Thomas,1426,54
Tift,1547,51
Toombs,1116,26
Towns,221,6
Treutlen,222,5
Troup,2627,87
Turner,281,21
Twiggs,167,7
Union,509,12
Unknown,2419,3
Upson,670,58
Walker,1083,23
Walton,1550,48
Ware,1353,45
Warren,121,5
Washington,619,5
Wayne,984,25
Webster,40,2
Wheeler,152,7
White,560,14
Whitfield,4064,55
Wilcox,225,20
Wilkes,229,3
Wilkinson,290,17
Worth,509,29
Total,277288,5868
