County,Cases,Deaths
Appling,601,17
Atkinson,301,2
Bacon,419,6
Baker,62,3
Baldwin,978,38
Banks,246,3
Barrow,1152,32
Bartow,1675,61
Ben Hill,361,3
Berrien,265,0
Bibb,3265,62
Bleckley,150,5
Brantley,232,4
Brooks,375,17
Bryan,579,8
Bulloch,1123,13
Burke,424,7
Butts,468,37
Calhoun,195,6
Camden,696,4
Candler,232,4
Carroll,1760,47
Catoosa,572,9
Charlton,391,3
Chatham,5210,66
Chattahoochee,665,1
Chattooga,199,2
Cherokee,2976,57
Clarke,1794,17
Clay,85,2
Clayton,4626,102
Clinch,176,4
Cobb,12135,304
Coffee,1370,25
Colquitt,1503,22
Columbia,2008,21
Cook,409,6
Coweta,1373,22
Crawford,90,0
Crisp,364,14
Dade,114,1
Dawson,318,3
DeKalb,12760,229
Decatur,691,8
Dodge,189,3
Dooly,242,14
Dougherty,2631,169
Douglas,2400,50
Early,349,31
Echols,215,2
Effingham,657,1
Elbert,326,1
Emanuel,444,8
Evans,228,1
Fannin,290,3
Fayette,994,25
Floyd,1307,15
Forsyth,1984,22
Franklin,381,5
Fulton,18566,406
Gilmer,526,4
Glascock,23,0
Glynn,2359,38
Gordon,1039,23
Grady,425,5
Greene,262,11
Gwinnett,18201,240
Habersham,1057,48
Hall,5657,86
Hancock,290,34
Haralson,199,6
Harris,626,16
Hart,272,4
Heard,134,4
Henry,3055,44
Houston,1817,51
Irwin,157,1
Jackson,972,13
Jasper,129,1
Jeff Davis,404,7
Jefferson,458,7
Jenkins,231,22
Johnson,232,11
Jones,275,3
Lamar,239,10
Lanier,210,4
Laurens,774,5
Lee,522,22
Liberty,643,2
Lincoln,129,4
Long,126,1
Lowndes,3007,34
Lumpkin,309,6
Macon,174,10
Madison,356,4
Marion,145,4
McDuffie,301,10
McIntosh,161,2
Meriwether,358,6
Miller,131,0
Mitchell,631,41
Monroe,433,23
Montgomery,135,1
Morgan,231,0
Murray,549,2
Muscogee,4390,83
Newton,1645,36
Non-GA Resident/Unknown State,15486,86
Oconee,401,15
Oglethorpe,190,7
Paulding,1495,19
Peach,336,12
Pickens,321,5
Pierce,382,6
Pike,196,4
Polk,690,9
Pulaski,87,2
Putnam,384,17
Quitman,29,1
Rabun,198,3
Randolph,261,26
Richmond,3840,84
Rockdale,1198,16
Schley,55,1
Screven,178,9
Seminole,162,2
Spalding,876,40
Stephens,566,10
Stewart,251,5
Sumter,740,56
Talbot,129,3
Taliaferro,12,0
Tattnall,433,1
Taylor,74,2
Telfair,256,7
Terrell,293,30
Thomas,1021,40
Tift,1264,35
Toombs,667,7
Towns,120,1
Treutlen,101,3
Troup,2193,64
Turner,234,18
Twiggs,96,3
Union,235,6
Unknown,2534,6
Upson,489,46
Walker,581,16
Walton,982,35
Ware,1084,24
Warren,56,1
Washington,435,2
Wayne,678,5
Webster,39,2
Wheeler,84,1
White,308,5
Whitfield,3272,27
Wilcox,169,18
Wilkes,180,3
Wilkinson,188,10
Worth,429,23
Total,197948,3921
