County,Cases,Deaths
Appling,227,13
Atkinson,108,2
Bacon,210,4
Baker,37,3
Baldwin,463,32
Banks,122,0
Barrow,446,25
Bartow,633,39
Ben Hill,132,1
Berrien,102,0
Bibb,644,38
Bleckley,55,1
Brantley,79,2
Brooks,123,11
Bryan,108,5
Bulloch,219,3
Burke,136,6
Butts,254,33
Calhoun,161,5
Camden,104,1
Candler,26,0
Carroll,650,39
Catoosa,291,6
Charlton,43,2
Chatham,935,35
Chattahoochee,345,0
Chattooga,52,2
Cherokee,1156,42
Clarke,419,15
Clay,56,2
Clayton,1726,78
Clinch,97,3
Cobb,4269,236
Coffee,474,15
Colquitt,785,18
Columbia,367,9
Cook,110,1
Coweta,599,15
Crawford,39,0
Crisp,261,12
Dade,60,1
Dawson,127,3
DeKalb,5158,166
Decatur,246,8
Dodge,71,2
Dooly,195,12
Dougherty,1866,153
Douglas,793,35
Early,257,31
Echols,177,0
Effingham,114,1
Elbert,94,0
Emanuel,78,3
Evans,17,0
Fannin,92,1
Fayette,305,16
Floyd,457,15
Forsyth,721,14
Franklin,168,1
Fulton,6052,302
Gilmer,180,2
Glascock,3,0
Glynn,404,3
Gordon,325,18
Grady,168,4
Greene,91,9
Gwinnett,7036,164
Habersham,647,35
Hall,3032,58
Hancock,209,32
Haralson,67,4
Harris,281,9
Hart,52,0
Heard,47,3
Henry,1062,31
Houston,533,20
Irwin,47,1
Jackson,329,7
Jasper,65,1
Jeff Davis,76,2
Jefferson,74,1
Jenkins,87,9
Johnson,82,2
Jones,52,0
Lamar,102,6
Lanier,118,3
Laurens,140,0
Lee,386,22
Liberty,112,1
Lincoln,30,1
Long,33,1
Lowndes,1017,7
Lumpkin,123,3
Macon,112,9
Madison,83,4
Marion,77,2
McDuffie,84,5
McIntosh,27,1
Meriwether,165,2
Miller,45,0
Mitchell,442,38
Monroe,139,16
Montgomery,28,0
Morgan,45,0
Murray,178,1
Muscogee,1392,39
Newton,525,11
Non-Georgia Resident,3091,40
Oconee,138,10
Oglethorpe,86,7
Paulding,505,15
Peach,95,9
Pickens,84,5
Pierce,148,4
Pike,86,3
Polk,192,1
Pulaski,47,2
Putnam,127,11
Quitman,15,1
Rabun,40,3
Randolph,198,25
Richmond,785,48
Rockdale,401,10
Schley,22,1
Screven,86,5
Seminole,48,2
Spalding,361,32
Stephens,184,6
Stewart,91,3
Sumter,540,50
Talbot,66,2
Taliaferro,2,0
Tattnall,100,0
Taylor,26,2
Telfair,65,2
Terrell,219,27
Thomas,394,33
Tift,600,25
Toombs,207,5
Towns,37,1
Treutlen,19,1
Troup,1209,29
Turner,172,16
Twiggs,23,1
Union,62,3
Unknown,1249,2
Upson,341,43
Walker,298,6
Walton,361,26
Ware,365,15
Warren,19,0
Washington,83,1
Wayne,51,0
Webster,18,1
Wheeler,41,0
White,134,4
Whitfield,846,10
Wilcox,123,15
Wilkes,50,1
Wilkinson,74,8
Worth,294,21
Total,69381,2698
