County,Cases,Deaths
Appling,455,16
Atkinson,246,2
Bacon,355,5
Baker,46,3
Baldwin,770,37
Banks,196,3
Barrow,817,31
Bartow,1214,50
Ben Hill,284,1
Berrien,205,0
Bibb,2390,47
Bleckley,103,1
Brantley,181,3
Brooks,293,12
Bryan,396,6
Bulloch,834,8
Burke,270,7
Butts,379,36
Calhoun,178,6
Camden,423,3
Candler,143,1
Carroll,1414,42
Catoosa,423,8
Charlton,207,2
Chatham,3723,43
Chattahoochee,504,1
Chattooga,101,2
Cherokee,2267,50
Clarke,1306,15
Clay,68,2
Clayton,3630,88
Clinch,141,4
Cobb,8966,274
Coffee,1080,21
Colquitt,1377,20
Columbia,1323,17
Cook,301,5
Coweta,1056,17
Crawford,68,0
Crisp,340,13
Dade,89,1
Dawson,210,3
DeKalb,10203,196
Decatur,417,8
Dodge,179,2
Dooly,226,14
Dougherty,2365,158
Douglas,1853,43
Early,337,31
Echols,217,0
Effingham,444,1
Elbert,247,1
Emanuel,271,5
Evans,128,0
Fannin,206,2
Fayette,702,21
Floyd,905,15
Forsyth,1454,16
Franklin,308,3
Fulton,14169,350
Gilmer,392,3
Glascock,17,0
Glynn,1948,12
Gordon,723,20
Grady,312,4
Greene,185,11
Gwinnett,14099,209
Habersham,890,43
Hall,4620,69
Hancock,246,33
Haralson,142,6
Harris,530,14
Hart,175,0
Heard,104,3
Henry,2301,36
Houston,1297,36
Irwin,117,1
Jackson,667,13
Jasper,103,1
Jeff Davis,232,4
Jefferson,319,5
Jenkins,197,15
Johnson,187,2
Jones,199,1
Lamar,173,8
Lanier,185,3
Laurens,537,1
Lee,457,22
Liberty,437,2
Lincoln,91,2
Long,90,1
Lowndes,2344,23
Lumpkin,222,5
Macon,153,10
Madison,239,4
Marion,113,4
McDuffie,211,8
McIntosh,110,1
Meriwether,293,5
Miller,77,0
Mitchell,528,41
Monroe,324,20
Montgomery,94,0
Morgan,119,0
Murray,412,2
Muscogee,3550,71
Newton,1263,22
Non-Georgia Resident,13182,71
Oconee,314,15
Oglethorpe,150,7
Paulding,1110,18
Peach,209,9
Pickens,191,5
Pierce,324,5
Pike,146,3
Polk,439,3
Pulaski,70,2
Putnam,279,16
Quitman,25,1
Rabun,134,3
Randolph,229,26
Richmond,2437,73
Rockdale,926,12
Schley,32,1
Screven,138,8
Seminole,77,2
Spalding,676,33
Stephens,442,6
Stewart,235,4
Sumter,680,55
Talbot,108,3
Taliaferro,5,0
Tattnall,282,0
Taylor,54,2
Telfair,226,5
Terrell,268,29
Thomas,755,36
Tift,1089,32
Toombs,444,6
Towns,85,1
Treutlen,62,2
Troup,1957,49
Turner,204,18
Twiggs,61,1
Union,147,4
Unknown,1917,8
Upson,434,45
Walker,419,14
Walton,675,32
Ware,914,17
Warren,44,0
Washington,254,1
Wayne,443,1
Webster,35,2
Wheeler,76,0
White,236,5
Whitfield,2410,23
Wilcox,148,17
Wilkes,150,3
Wilkinson,145,10
Worth,383,23
Total,152302,3335
