County,Cases,Deaths
Appling,103,10
Atkinson,20,2
Bacon,54,2
Baker,33,2
Baldwin,282,12
Banks,41,0
Barrow,257,7
Bartow,383,35
Ben Hill,45,1
Berrien,20,0
Bibb,384,16
Bleckley,32,0
Brantley,30,2
Brooks,64,8
Bryan,61,4
Bulloch,45,2
Burke,112,3
Butts,196,17
Calhoun,122,7
Camden,44,1
Candler,10,0
Carroll,403,20
Catoosa,70,0
Charlton,21,1
Chatham,351,14
Chattahoochee,18,0
Chattooga,15,2
Cherokee,693,22
Clarke,193,13
Clay,28,3
Clayton,996,36
Clinch,40,0
Cobb,2371,131
Coffee,192,11
Colquitt,243,11
Columbia,198,6
Cook,32,2
Coweta,281,4
Crawford,19,0
Crisp,193,7
Dade,19,1
Dawson,84,1
DeKalb,2717,75
Decatur,116,3
Dodge,38,2
Dooly,154,12
Dougherty,1645,132
Douglas,430,15
Early,233,28
Echols,13,0
Effingham,38,1
Elbert,46,0
Emanuel,25,1
Evans,4,0
Fannin,36,1
Fayette,205,11
Floyd,170,12
Forsyth,396,11
Franklin,31,1
Fulton,3641,159
Gilmer,106,0
Glascock,1,0
Glynn,75,1
Gordon,125,15
Grady,89,4
Greene,57,5
Gwinnett,2572,101
Habersham,408,16
Hall,2134,40
Hancock,146,4
Haralson,34,2
Harris,75,3
Hart,19,0
Heard,17,1
Henry,625,18
Houston,311,16
Irwin,22,1
Jackson,126,3
Jasper,26,0
Jeff Davis,24,1
Jefferson,22,1
Jenkins,16,1
Johnson,70,2
Jones,30,0
Lamar,41,1
Lanier,11,2
Laurens,86,1
Lee,344,23
Liberty,44,0
Lincoln,12,0
Long,5,0
Lowndes,200,4
Lumpkin,82,1
Macon,89,5
Madison,29,1
Marion,39,1
McDuffie,53,4
McIntosh,9,0
Meriwether,73,1
Miller,38,0
Mitchell,387,32
Monroe,46,4
Montgomery,6,0
Morgan,33,0
Murray,58,1
Muscogee,418,15
Newton,263,8
Non-Georgia Resident,1578,23
Oconee,80,2
Oglethorpe,55,4
Paulding,237,10
Peach,71,2
Pickens,35,3
Pierce,69,4
Pike,44,2
Polk,72,0
Pulaski,36,1
Putnam,62,6
Quitman,7,1
Rabun,14,1
Randolph,169,21
Richmond,481,17
Rockdale,250,7
Schley,15,1
Screven,18,1
Seminole,38,2
Spalding,238,12
Stephens,95,1
Stewart,37,0
Sumter,412,38
Talbot,28,1
Taliaferro,1,0
Tattnall,11,0
Taylor,22,2
Telfair,29,1
Terrell,199,24
Thomas,281,29
Tift,175,10
Toombs,43,4
Towns,21,1
Treutlen,7,0
Troup,195,5
Turner,81,12
Twiggs,9,0
Union,36,1
Unknown,1806,0
Upson,255,27
Walker,74,0
Walton,158,7
Ware,169,12
Warren,16,0
Washington,63,1
Wayne,14,0
Webster,11,1
Wheeler,7,0
White,88,2
Whitfield,176,6
Wilcox,98,12
Wilkes,28,1
Wilkinson,41,3
Worth,194,17
Total,36681,1557
