County,Cases,Deaths
Appling,1010,26
Atkinson,435,3
Bacon,592,10
Baker,78,3
Baldwin,2058,55
Banks,470,7
Barrow,2103,46
Bartow,2808,82
Ben Hill,740,20
Berrien,439,11
Bibb,5963,157
Bleckley,427,19
Brantley,343,10
Brooks,512,27
Bryan,1067,11
Bulloch,2788,25
Burke,767,9
Butts,630,42
Calhoun,233,7
Camden,1239,7
Candler,422,17
Carroll,2649,63
Catoosa,1108,17
Charlton,614,6
Chatham,8142,146
Chattahoochee,1626,1
Chattooga,725,12
Cherokee,5786,91
Clarke,4890,41
Clay,120,2
Clayton,7043,158
Clinch,368,6
Cobb,19092,421
Coffee,1982,43
Colquitt,1911,33
Columbia,3637,57
Cook,542,12
Coweta,2513,41
Crawford,165,4
Crisp,532,17
Dade,274,5
Dawson,795,6
DeKalb,18110,349
Decatur,1115,27
Dodge,401,11
Dooly,326,14
Dougherty,3126,182
Douglas,3447,70
Early,474,32
Echols,239,2
Effingham,1380,23
Elbert,596,3
Emanuel,998,29
Evans,415,6
Fannin,598,12
Fayette,1752,49
Floyd,2984,40
Forsyth,3751,42
Franklin,726,11
Fulton,27080,564
Gilmer,794,11
Glascock,37,2
Glynn,3419,94
Gordon,1791,36
Grady,760,21
Greene,492,23
Gwinnett,26678,391
Habersham,1563,66
Hall,8827,144
Hancock,388,41
Haralson,444,8
Harris,777,21
Hart,486,13
Heard,189,5
Henry,4994,98
Houston,3058,77
Irwin,285,4
Jackson,1894,30
Jasper,210,4
Jeff Davis,704,19
Jefferson,775,23
Jenkins,398,29
Johnson,411,22
Jones,532,8
Lamar,351,17
Lanier,294,5
Laurens,1587,62
Lee,698,25
Liberty,1064,22
Lincoln,212,7
Long,231,3
Lowndes,3818,76
Lumpkin,881,14
Macon,227,10
Madison,667,8
Marion,187,8
McDuffie,580,13
McIntosh,282,7
Meriwether,536,12
Miller,243,1
Mitchell,782,45
Monroe,660,48
Montgomery,292,5
Morgan,472,2
Murray,796,5
Muscogee,5874,163
Newton,2535,80
Non-GA Resident/Unknown State,17364,149
Oconee,716,26
Oglethorpe,319,11
Paulding,2717,49
Peach,659,21
Pickens,603,10
Pierce,591,17
Pike,315,9
Polk,1409,17
Pulaski,310,13
Putnam,676,23
Quitman,32,1
Rabun,321,7
Randolph,331,28
Richmond,6900,153
Rockdale,1817,35
Schley,104,2
Screven,389,9
Seminole,347,9
Spalding,1289,56
Stephens,1017,33
Stewart,462,13
Sumter,919,60
Talbot,159,5
Taliaferro,21,0
Tattnall,792,9
Taylor,205,9
Telfair,379,17
Terrell,326,31
Thomas,1476,58
Tift,1697,56
Toombs,1279,43
Towns,304,8
Treutlen,244,8
Troup,2758,93
Turner,293,22
Twiggs,184,7
Union,675,17
Unknown,2386,5
Upson,755,59
Walker,1470,30
Walton,1742,53
Ware,1465,53
Warren,136,5
Washington,654,8
Wayne,1092,27
Webster,43,2
Wheeler,322,11
White,727,17
Whitfield,4457,60
Wilcox,245,20
Wilkes,260,4
Wilkinson,332,17
Worth,523,29
Total,307339,6604
